མཚན་བྱང་།,ཤོག་གྲངས།,1,མཆན་གྲངས།,པར་མ།,མཆན།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,138,2,《པེ་》《སྣར་》,དེའི།
,,139,3,《པེ་》《སྣར་》,pབ།
,,140,4,《པེ་》《སྣར་》,pབ།
,,141,5,《པེ་》《སྣར་》,mཔ།
,,142,6,《པེ་》《སྣར་》,གཉི་ག
,,143,7,《སྣར་》,འཇུག
,,144,8,《པེ་》《སྣར་》,pསློབ་དཔོན་འཕགས་པ་ཀླུ་སྒྲུབ་ཀྱིས་མཛད་པ་དབུ་མའི་འགྲེལ་པ་ག་ལས་འཇིགས་མེད་ལས།
,,145,9,《པེ་》《སྣར་》,མྱང་།
,,146,10,《པེ་》《སྣར་》,ལྟ།
,105,147,1,《པེ་》《སྣར་》,ལྟ།
,,148,2,《པེ་》《སྣར་》,དེ།
,,149,3,《པེ་》《སྣར་》,ན།
,,150,4,《པེ་》《སྣར་》,སྒྲུབ།
,,151,5,《པེ་》《སྣར་》,ཡིས།
,,152,6,《པེ་》《སྣར་》,དེ་ནི་ངུས།
,,153,7,《པེ་》《སྣར་》,དཔེས།
,,154,8,《པེ་》《སྣར་》,ལྟར།
,,155,9,《པེ་》《སྣར་》,སོང་།
,,156,10,《པེ་》《སྣར་》,སྲེག
,,157,11,《པེ་》《སྣར་》,བལྟ།
,106,158,1,《པེ་》《སྣར་》,mབ།
,,159,2,《པེ་》《སྣར་》,ལྟ།
,,160,3,《པེ་》《སྣར་》,པ།
,,161,4,《པེ་》《སྣར་》,རིག
,,162,5,《པེ་》《སྣར་》《ཅོ་》,སྒྲུབ།
,,163,6,《པེ་》《སྣར་》,བལྟ།
,,164,7,《པེ་》《སྣར་》,བཞིན།
,107,165,1,《པེ་》《སྣར་》,པ།
,,166,2,《པེ་》《སྣར་》,མྱང་།
,,167,3,《པེ་》《སྣར་》,མྱང་།
,,168,4,《པེ་》《སྣར་》,pསློབ་དཔོན་འཕགས་པ་ཀླུ་སྒྲུབ་ཀྱིས་མཛད་པ་དབུ་མའི་རྩ་བའི་འགྲེལ་པ་ག་ལས་འཇིགས་མེད་ལས།
,108,169,1,《པེ་》《སྣར་》,pགྱུར་ན།
,,170,2,《པེ་》《སྣར་》,mཀྱང་།
,109,171,1,《སྣར་》,པ།
,,172,2,《པེ་》《སྣར་》,mའབྲས་བུ་རྒྱུ་དང་་་་་་མ་ཡིན་ཏེ།
,,173,3,《པེ་》《སྣར་》,རིག
,,174,4,《པེ་》,ད།
,,175,5,《པེ་》《སྣར་》,ལན།
,,176,6,《པེ་》《སྣར་》,དེའི།
,,177,7,《པེ་》《སྣར་》,ཡི།
,110,178,1,《པེ་》,ཡིན།
,,179,2,《པེ་》《སྣར་》,pཀྱིས།
,,180,3,《པེ་》《སྣར་》,དེའི།
,,181,4,《པེ་》,pསློབ་དཔོན་འཕགས་པ་ཀླུ་སྒྲུབ་ཀྱིས་མཛད་པ་དབུ་མའི་རྩ་བའི་འགྲེལ་པ་ག་ལས་འཇིགས་མེད་ལས།
,,182,5,《པེ་》《སྣར་》,བཞག
,,183,6,《སྣར་》,ནི་ནམ་ནཁའ།
,,184,7,《པེ་》《སྣར་》,སྐྱོན།
,,185,8,《སྣར་》,ན་འདི།
,111,186,1,《པེ་》《སྣར་》,pད།
,,187,2,《པེ་》《སྣར་》,ལྟར།
,,188,3,《པེ་》《སྣར་》,ལ།
,,189,4,《པེ་》《སྣར་》,གཤུལ།
,,190,5,《པེ་》《སྣར་》,ཕོངས་དོན།
,112,191,1,《པེ་》《སྣར་》,ད།
,,192,2,《པེ་》,པར་མ་ཡིན་ནོ།,《སྣར་》,པར་མ་ཡིན་ན།
,,193,3,《པེ་》,བཏགས།,《སྣར་》,བརྟག 
,,194,4,《པེ་》,ནོ།།
,,195,5,《པེ་》,སྔོན།,《སྣར་》,མངོན།
,,196,6,《པེ་》《སྣར་》,ཉིད།
,,197,7,《པེ་》《སྣར་》,mགཞན།
,,198,8,《པེ་》《སྣར་》,pད།
,,199,9,《པེ་》,སྨྲས།
,,200,10,《པེ་》《སྣར་》,གྱུར།
,113,201,1,《པེ་》《སྣར་》,གིས།
,,202,2,《པེ་》《སྣར་》,རྟོགས།
,,203,3,《པེ་》《སྣར་》,དེས།
,,204,4,《པེ་》《སྣར་》,pདེ།
,,205,5,《པེ་》《སྣར་》,pསློབ་དཔོན་འཕགས་པ་ཀླུ་སྒྲུབ་ཀྱིས་མཛད་པ་དབུ་མའི་རྩ་བའི་འགྲེལ་པ་ག་ལས་འཇིགས་མེད་ལས།
,114,206,1,《པེ་》《སྣར་》,གྱུར།
,,207,2,《པེ་》,བསམས།
,115,208,1,《པེ་》《སྣར་》,རྟག
