མཚན་བྱང་།,ཤོག་གྲངས།,1,མཆན་གྲངས།,པར་མ།,མཆན།,པར་གྲངས།,,,,,
,,1625,3,《པེ་》《སྣར་》,ནས།,,,,,,
,1127,1626,1,《པེ་》,བུ།,,,,,,
,,1627,2,《པེ་》,རྒྱུན།,,,,,,
,,1628,3,《སྣར་》,བླང་།,,,,,,
,,1629,4,《པེ་》《སྣར་》,པ།,,,,,,
,,1630,5,《པེ་》《སྣར་》,pལ།,,,,,,
,,1631,6,《པེ་》《སྣར་》,དོ། །དེའི། ;《ཅོ་》,དེ། དེ།,,,,,
,,1632,7,《སྣར་》,པའི་འདུས།;《ཅོ་》,པོའི་འདུ།,,,,,
,,1633,8,《པེ་》,ཅན།,,,,,,
,,1634,9,《པེ་》《སྣར་》,ཀྱིས།,,,,,,
,1128,1635,1,《སྣར་》,པར།,,,,,,
,,1636,2,《པེ་》《སྣར་》,རིམ་གྱིས།,,,,,,
,,1637,3,《པེ་》《སྣར་》,mཡོད་ན།,,,,,,
,,1638,4,《པེ་》《སྣར་》,དེས།,,,,,,
,,1639,5,《པེ་》《སྣར་》,mལྟར།,,,,,,
,1129,1640,1,《པེ་》《སྣར་》,རམ།,,,,,,
,,1641,2,《པེ་》,mལ།,,,,,,
,,1642,3,《པེ་》《སྣར་》,པའི་རྒྱུ།,,,,,,
,,1643,4,《སྣར་》,mཔ།,,,,,,
,,1644,5,《ཅོ་》,ཡིན།,,,,,,
,,1645,6,《པེ་》《སྣར་》,གེ།,,,,,,
,,1646,7,《པེ་》,གཅོས།;《སྣར་》,བཅོས།,,,,,
,,1647,8,《པེ་》《སྣར་》,བར།,,,,,,
,1130,1648,1,《པེ་》《སྣར་》,pལ།,,,,,,
,,1649,2,《པེ་》《སྣར་》,དང་།,,,,,,
,,1650,3,《པེ་》《སྣར་》,mལ།,,,,,,
,,1651,4,《པེ་》《སྣར་》,བསླུ།,,,,,,
,,1652,5,《པེ་》《སྣར་》,བསྐལ་པ།,,,,,,
,,1653,6,《པེ་》《སྣར་》,mཔའི།,,,,,,
,,1654,7,《པེ་》,ནི།,,,,,,
,,1655,8,《སྣར་》,སྲིན།,,,,,,
,,1656,9,《པེ་》《སྣར་》,སྒྲུབ།,,,,,,
,,1657,10,《པེ་》《སྣར་》,སྒྲུབ།,,,,,,
,1131,1658,1,《པེ་》,ཏེ།,,,,,,
,,1659,2,《པེ་》《སྣར་》,དེས།,,,,,,
,,1660,3,《སྣར་》,སྐྱེ།,,,,,,
,,1661,4,《པེ་》《སྣར་》,པར།,,,,,,
,,1662,5,《པེ་》《སྣར་》,གི།,,,,,,
,1132,1663,1,《པེ་》《སྣར་》,mནུས།,,,,,,
,,1664,2,《པེ་》,mནུས་པ།,,,,,,
,,1665,3,《པེ་》《སྣར་》,བསྒྲུབ།,,,,,,
,,1666,4,《པེ་》《སྣར་》,བུའི།,,,,,,
,1133,1667,1,《པེ་》《སྣར་》,ཡིན།,,,,,,
,,1668,2,《པེ་》《སྣར་》,mཡིན།,,,,,,
,,1669,3,《པེ་》《སྣར་》,mཔ།,,,,,,
,,1670,4,《པེ་》《སྣར་》,པ།,,,,,,
,,1671,5,《པེ་》《སྣར་》,pརོ།།,,,,,,
,,1672,6,《པེ་》《སྣར་》,བར།,,,,,,
,,1673,7,《པེ་》《སྣར་》,བར།,,,,,,
,,1674,8,《སྣར་》,པར།,,,,,,
,,1675,9,《པེ་》《སྣར་》,རྣམས།,,,,,,
,1134,1676,1,《པེ་》《སྣར་》,རྗོད།,,,,,,
,,1677,2,《པེ་》《སྣར་》,སླད།,,,,,,
,,1678,3,《པེ་》,mདེ་དག,,,,,,
,,1679,4,《པེ་》《སྣར་》,ན།,,,,,,
,,1680,5,《པེ་》,པའི།,,,,,,
,,1681,6,《སྣར་》,མིན།,,,,,,
,,1682,7,《པེ་》《སྣར་》,གྱི།,,,,,,
,,1683,8,《སྣར་》,འགྱུར་བའི།,,,,,,
,1135,1684,1,《པེ་》《སྣར་》,pདེ།,,,,,,
,,1685,2,《སྣར་》,ཞེས།,,,,,,
,,1686,3,《སྣར་》,ཞེས།,,,,,,
,,1687,4,《སྣར་》,མང་བ།,,,,,,
,,1688,5,《ཅོ་》,ཚོར།,,,,,,
,,1689,6,《པེ་》《སྣར་》,pལ།,,,,,,
,,1690,7,《པེ་》,ཉིད་པས།,,,,,,
,,1691,8,《པེ་》《སྣར་》,པར།,,,,,,
,,1692,9,《པེ་》《སྣར་》,བསླུ།,,,,,,
,,1693,10,《སྣར་》,ཚིགས།,,,,,,
,,1694,11,《པེ་》《སྣར་》,ཉིད།,,,,,,
,1136,1695,1,《པེ་》《སྣར་》,བསླུ།,,,,,,
,,1696,2,《པེ་》《སྣར་》,བུས།,,,,,,
,,1697,3,《སྣར་》,དཔག,,,,,,
,,1698,4,《པེ་》《སྣར་》,འགྱུར་བ།,,,,,,
,1137,1699,1,《པེ་》《སྣར་》,པར།,,,,,,
,,1700,2,《པེ་》《སྣར་》,ཀྱི།,,,,,,
,,1701,3,《པེ་》《སྣར་》,མེད།,,,,,,
,,1702,4,《པེ་》《སྣར་》,བསྲེག,,,,,,
,,1703,5,《པེ་》《སྣར་》,mབྱའོ་ཞེས།,,,,,,
,,1704,6,《པེ་》《སྣར་》,བས་ཀྱང་།,,,,,,
,,1705,7,《པེ་》《སྣར་》,སྐྱོན་པར།,,,,,,
,,1706,8,《པེ་》《སྣར་》,pདོན།,,,,,,
,1138,1707,1,《པེ་》《སྣར་》,pགང་།,,,,,,
,,1708,2,《པེ་》《སྣར་》,བསླུ།,,,,,,
,,1709,3,《པེ་》《སྣར་》,གང་།,,,,,,
,,1710,4,《ཅོ་》,ཀྱིས།,,,,,,
,,1711,5,《པེ་》,རོ། །པཱ་ཎི་ནིའི།;《སྣར་》,རོ། །པཱ་ཎི་ནའི།,,,,,
,,1712,6,《སྣར་》,པའི།,,,,,,
,,1713,7,《སྣར་》,mདང་།,,,,,,
,1139,1714,1,《པེ་》,mསོ།,,,,,,
,,1715,2,《པེ་》,དེ།,,,,,,
,,1716,3,《སྣར་》,པར།,,,,,,
,,1717,4,《པེ་》《སྣར་》,མ་ནཱ།,,,,,,
,,1718,5,《པེ་》《སྣར་》,རློམས།,,,,,,
,,1719,6,《པེ་》《སྣར་》,mལ།,,,,,,
,1140,1720,1,《སྣར་》,ལྟ།,,,,,,
,,1721,2,《པེ་》《སྣར་》,གདོན།,,,,,,
,,1722,3,《པེ་》,འདོད།,,,,,,
,,1723,4,《སྣར་》,སྐྱེ།,,,,,,
,,1724,5,《པེ་》《སྣར་》,mཚེ།,,,,,,
,,1725,6,《པེ་》《སྣར་》,mཅན།,,,,,,
,,1726,7,《པེ་》《སྣར་》,པའི།,,,,,,
,,1727,8,《པེ་》《སྣར་》,pབ།,,,,,,
,,1728,9,《པེ་》《སྣར་》,ན།,,,,,,
,,1729,10,《པེ་》《སྣར་》,mལས།,,,,,,
,,1730,11,《པེ་》《སྣར་》,mདང་།,,,,,,
,1141,1731,1,《པེ་》《སྣར་》,མ།,,,,,,
,,1732,2,《སྣར་》,རྗོད།,,,,,,
,,1733,3,《སྣར་》,ན།,,,,,,
,,1734,4,《པེ་》《སྣར་》,mལ།,,,,,,
,,1735,5,《སྣར་》,མ།,,,,,,
,,1736,6,《པེ་》《སྣར་》,བསྲེག,,,,,,
,,1737,7,《པེ་》《སྣར་》,ཕྱི།,,,,,,
,,1738,8,《པེ་》《སྣར་》,mཔ།,,,,,,
,,1739,9,《པེ་》《སྣར་》,mདང་།,,,,,,
,,1740,10,《པེ་》,ནི།,,,,,,
,1142,1741,1,《པེ་》《སྣར་》,mལ།,,,,,,
,,1742,2,《པེ་》《སྣར་》,པར།,,,,,,
,,1743,3,《པེ་》《སྣར་》,mམེད་པ།,,,,,,
,,1744,4,《པེ་》《སྣར་》,mསྦྱིན་སྲེག,,,,,,
,,1745,5,《པེ་》《སྣར་》,ནི།,,,,,,
,,1746,6,《སྣར་》,སྤྱད།,,,,,,
,,1747,7,《སྣར་》,ཚིགས།,,,,,,
,1143,1748,1,《པེ་》《སྣར་》,pནི།,,,,,,
,,1749,2,《སྣར་》,གྲག,,,,,,
,,1750,3,《པེ་》《སྣར་》,ཀྱི།,,,,,,
,,1751,4,《པེ་》《སྣར་》,pཔ།,,,,,,
,,1752,5,《པེ་》《སྣར་》,ཅན།,,,,,,
,,1753,6,《པེ་》《སྣར་》,pབ།,,,,,,
,,1754,7,《སྣར་》,ལག,,,,,,
,1144,1755,1,《པེ་》《སྣར་》,ལ།,,,,,,
,,1756,2,《སྣར་》,བརྟགས།,,,,,,
,,1757,3,《སྣར་》,ཚིགས།,,,,,,
,,1758,4,《སྣར་》,mཟད།,,,,,,
,,1759,5,《པེ་》《སྣར་》,mཚེ།,,,,,,
,,1760,6,《པེ་》《སྣར་》,པར།,,,,,,
,1145,1761,1,《པེ་》《སྣར་》,ཀྱིས།,,,,,,
,,1762,2,《པེ་》《སྣར་》,བསལ།,,,,,,
,,1763,3,《པེ་》《སྣར་》,པ།,,,,,,
,,1764,4,《ཅོ་》,mལ།,,,,,,
,,1765,5,《པེ་》,བརྡའི།;《སྣར་》,བརྡའ།,,,,,
,,1766,6,《པེ་》,pརོ།།,,,,,,
,1146,1767,1,《པེ་》《སྣར་》,སྤྱིར།,,,,,,
,,1768,2,《པེ་》《སྣར་》,ཏེ།,,,,,,
,,1769,3,《པེ་》《སྣར་》,བསལ།,,,,,,
,,1770,4,《པེ་》《སྣར་》,mདཔེར།,,,,,,
,,1771,5,《པེ་》《སྣར་》,ངག,,,,,,
,,1772,6,《པེ་》《སྣར་》,mམ།,,,,,,
,,1773,7,《པེ་》《སྣར་》,སྒྲུབ།,,,,,,
,1147,1774,1,《པེ་》《སྣར་》,སྤང་།,,,,,,
,,1775,2,《སྣར་》,ན།,,,,,,
,,1776,3,《པེ་》《སྣར་》,ཚུད།,,,,,,
,,1777,4,《པེ་》《སྣར་》,mམ།,,,,,,
,,1778,5,《པེ་》《སྣར་》,ཏོ།།,,,,,,
,,1779,6,《པེ་》《སྣར་》,མ།,,,,,,
,,1780,7,《པེ་》《སྣར་》,ཟ་བའི།,,,,,,
,1148,1781,1,《པེ་》《སྣར་》,རིམས།,,,,,,
,,1782,2,《པེ་》《སྣར་》,pདང་།,,,,,,
,,1783,3,《སྣར་》,པོ།,,,,,,
,,1784,4,《སྣར་》,བྱ་བ།,,,,,,
,,1785,5,《སྣར་》,སྲེགས།,,,,,,
,,1786,6,《པེ་》《སྣར་》,པར།,,,,,,
,,1787,7,《སྣར་》,mནོ།,,,,,,
,,1788,8,《པེ་》《སྣར་》,pལ།,,,,,,
,,1789,9,《པེ་》《སྣར་》,འཐིབས།,,,,,,
,,1790,10,《པེ་》《སྣར་》,སྒྲུབ།,,,,,,
,,1791,11,《པེ་》《སྣར་》,mམ།,,,,,,
,1149,1792,1,《པེ་》《སྣར་》,ཤིག,,,,,,
,,1793,2,《སྣར་》,གོ།,,,,,,
,,1794,3,《པེ་》《སྣར་》,བསླུ།,,,,,,
,,1795,4,《པེ་》《སྣར་》,འདི།,,,,,,
,,1796,5,《པེ་》,mདེ་ལས་རྣམ་པར་བཟློག་པ་ཡིས།།,,,,,,
,,1797,6,《པེ་》《སྣར་》,pབ།,,,,,,
,1150,1798,1,《པེ་》《སྣར་》,བའི།,,,,,,
,,1799,2,《སྣར་》,mགོ།,,,,,,
,,1800,3,《པེ་》《སྣར་》,བར།,,,,,,
,,1801,4,《པེ་》《སྣར་》,དག,,,,,,
,,1802,5,《པེ་》《སྣར་》,pཅན།,,,,,,
,,1803,6,《པེ་》《སྣར་》,མཐོན་པ།,,,,,,
,,1804,7,《པེ་》《སྣར་》,pཚིག་ཅན་གྱི།,,,,,,
,,1805,8,《པེ་》《སྣར་》,mགི་ཚིག,,,,,,
,,1806,9,《པེ་》《སྣར་》,བསླུ།,,,,,,
,,1807,10,《པེ་》《སྣར་》,སྒྲུབ།,,,,,,
,,1808,11,《པེ་》,mཡིན།,,,,,,
,1151,1809,1,《པེ་》《སྣར་》,འགལ།,,,,,,
,,1810,2,《པེ་》《སྣར་》,pསློབ་དཔོན།,,,,,,
,,1811,3,《སྣར་》,mགྱི།,,,,,,
