                མཚན་བྱང་།,              ཤོག་གྲངས།,1,           མཆན་གྲངས།,             པར་མ།,                                                                        མཆན།,,,,,,
,,267,9,《པེ་》《སྣར་》,པ།,,,,,,
,110,268,1,《པེ་》《སྣར་》,mཚད།,,,,,,
,,269,2,《པེ་》《སྣར་》,mཀྱི་ཕྱོགས།,,,,,,
,,270,3,《པེ་》《སྣར་》,ཀྱི།,,,,,,
,,271,4,《སྣར་》,mསེམས།,,,,,,
,,272,5,《པེ་》《སྣར་》,བསྲེག,,,,,,
,111,273,1,《པེ་》《སྣར་》,mབ།,,,,,,
,,274,2,《པེ་》,བསྒོམ།,,,,,,
,,275,3,《པེ་》《སྣར་》,mལན།,,,,,,
,,276,4,《པེ་》,བསྒོམ།,《སྣར་》,བསྒོམས།,,,,,
,112,277,1,《པེ་》《སྣར་》,pན།,,,,,,
,,278,2,《པེ་》《སྣར་》,mདེ།,,,,,,
,,279,3,《སྣར་》,ཕྱིན།,,,,,,
,,280,4,《པེ་》《སྣར་》,pཡོད།,,,,,,
,,281,5,《པེ་》《སྣར་》,mཤིན་ཏུ།,,,,,,
,,282,6,《པེ་》《སྣར་》,པ།,,,,,,
,,283,7,《པེ་》《སྣར་》,སོར།,,,,,,
,,284,8,《པེ་》,སྤྱོད།,,,,,,
,,285,9,《པེ་》《སྣར་》,mདེ།,,,,,,
,,286,10,《པེ་》《སྣར་》,mཔར།,,,,,,
,113,287,1,《པེ་》《སྣར་》,pརྣམས།,,,,,,
,,288,2,《པེ་》《སྣར་》,རྟོགས།,,,,,,
,114,289,1,《པེ་》《སྣར་》,ཀྱི།,,,,,,
,,290,2,《པེ་》《སྣར་》,གྱི།,,,,,,
,,291,3,《པེ་》《སྣར་》,གི།,,,,,,
,,292,4,《པེ་》,བཞན།,《སྣར་》,གཞན།,,,,,
,,293,5,《པེ་》《སྣར་》,སྒོམ།,,,,,,
,,294,6,《པེ་》《སྣར་》,སྒོམ།,,,,,,
,,295,7,《པེ་》《སྣར་》,ཝརྨྨ།,,,,,,
,,296,8,《པེ་》《སྣར་》,པའོ།།,,,,,,
