མཚན་བྱང་།,ཤོག་གྲངས།,1,མཆན་གྲངས།,པར་མ།,མཆན།,,,,,,
,,220,7,《པེ་》《སྣར་》,pལ།,,,,,,
,,221,8,《པེ་》《སྣར་》,བཞག,,,,,,
,,222,9,《པེ་》《སྣར་》,བཞག,,,,,,
,297,223,1,《པེ་》《སྣར་》,བས།,,,,,,
,,224,2,《པེ་》《སྣར་》,བརླབས།,,,,,,
,,225,3,《པེ་》《སྣར་》,བཅིངས།,,,,,,
,,226,4,《པེ་》《སྣར་》,པ།,,,,,,
,,227,5,《པེ་》《སྣར་》,པ།,,,,,,
,,228,6,《པེ་》《སྣར་》,pཔ།,,,,,,
,,229,7,《པེ་》《སྣར་》,དུརྦ།,,,,,,
,,230,8,《པེ་》《སྣར་》,བ།,,,,,,
,298,231,1,《པེ་》《སྣར་》,དགུགས།,,,,,,
,,232,2,《པེ་》《སྣར་》,གྲང་།,,,,,,
,,233,3,《པེ་》《སྣར་》,གི།,,,,,,
,,234,4,《པེ་》《སྣར་》,གནག,,,,,,
,,235,5,《པེ་》《སྣར་》,ཀྱི་དབང་།,,,,,,
,,236,6,《པེ་》《སྣར་》,པོ།,,,,,,
,,237,7,《པེ་》《སྣར་》,ཀྱི་པདྨོའི།,,,,,,
,,238,8,《པེ་》《སྣར་》,པར།,,,,,,
,,239,9,《པེ་》《སྣར་》,ཏ།,,,,,,
,,240,10,《པེ་》《སྣར་》,mཕྱིས་པཎྞི་ཏ་ས་ཡ་ཤྲཱི་ཛྙཱ་ནས་རྒྱ་དཔེ་ལ་ཞུ་ཏིག་བྱས་སོ།།,,,,,,
