མཚན་བྱང།,ཤོག་གྲངས།,1,མཆན་གྲངས།,པར་མ།,མཆན།,,,,,,
,,3237,3,《པེ་》《སྣར་》,གཟའ།,,,,,,
,,3238,4,《པེ་》《སྣར་》,སྐྱེད།,,,,,,
,,3239,5,《པེ་》《སྣར་》,ཀྱི།,,,,,,
,412,3240,1,《པེ་》《སྣར་》,pདང་དུས།,,,,,,
,,3241,2,《པེ་》《སྣར་》,བརླབ།,,,,,,
,,3242,3,《པེ་》《སྣར་》,བསྒོམས།,,,,,,
,,3243,4,《པེ་》《སྣར་》,པར།,,,,,,
,,3244,5,《པེ་》《སྣར་》,མཁའ་ཅན།,,,,,,
,,3245,6,《པེ་》《སྣར་》,ཞིག,,,,,,
,413,3246,1,《པེ་》《སྣར་》,འཇིགས།,,,,,,
,,3247,2,《པེ་》《སྣར་》,དང་།,,,,,,
,,3248,3,《པེ་》《སྣར་》,སྣའི།,,,,,,
,,3249,4,《པེ་》《སྣར་》,ཀྱི།,,,,,,
,,3250,5,《པེ་》《སྣར་》,ལྟར།,,,,,,
,,3251,6,《པེ་》《སྣར་》,།།,,,,,,
,,3252,7,《པེ་》,བཞག,,,,,,
,,3253,8,《པེ་》《སྣར་》,པོ།,,,,,,
,414,3254,1,《པེ་》《སྣར་》,ཀྱི།,,,,,,
,,3255,2,《པེ་》《སྣར་》,mནི།,,,,,,
,,3256,3,《པེ་》《སྣར་》,གྱིས།,,,,,,
,,3257,4,《པེ་》《སྣར་》,བྲག་གམ།,,,,,,
,,3258,5,《སྣར་》,སོང་།,,,,,,
,,3259,6,《པེ་》《སྣར་》,བརྟེན།,,,,,,
,,3260,7,《པེ་》《སྣར་》,བརྟེན།,,,,,,
,,3261,8,《པེ་》《སྣར་》,mརྣམས།,,,,,,
,,3262,9,《པེ་》《སྣར་》,སྨེད།,,,,,,
,,3263,10,《པེ་》《སྣར་》,mམ་ཡིན།,,,,,,
,,3264,11,《པེ་》《སྣར་》,འཚོང་།,,,,,,
,415,3265,1,《པེ་》《སྣར་》,ཚོང་གི།,,,,,,
,,3266,2,《པེ་》《སྣར་》,འདྲས།,,,,,,
,,3267,3,《པེ་》《སྣར་》,རྗོད་པའང་།,,,,,,
,,3268,4,《པེ་》,གི།,,,,,,
,,3269,5,《པེ་》《སྣར་》,ལ་བརྟེན།,,,,,,
,,3270,6,《པེ་》《སྣར་》,འགྱུར་རོ།,,,,,,
,,3271,7,《པེ་》《སྣར་》,བརྟེན།,,,,,,
,,3272,8,《སྣར་》,སྣད་པར་འགྱུར།,,,,,,
,,3273,9,《པེ་》《སྣར་》,བརྟེན།,,,,,,
,,3274,10,《སྣར་》,གཡོགས།,,,,,,
,,3275,11,《པེ་》,ལགས་གིས།;《སྣར་》,ལགས་ཀྱིས།,,,,,
,,3276,12,《པེ་》《སྣར་》,བརྟེན།,,,,,,
,,3277,13,《པེ་》《སྣར་》,བརྟེན།,,,,,,
,,3278,14,《པེ་》《སྣར་》,ཀྱིས།,,,,,,
,,3279,15,《པེ་》《སྣར་》,བསྟེན།,,,,,,
,416,3280,1,《པེ་》《སྣར་》,གི།,,,,,,
,,3281,2,《པེ་》《སྣར་》,ཀྱིས།,,,,,,
,,3282,3,《པེ་》《སྣར་》,གཏམ།,,,,,,
,,3283,4,《པེ་》《སྣར་》,པར།,,,,,,
,,3284,5,《པེ་》《སྣར་》,བརྟན།,,,,,,
,,3285,6,《པེ་》《སྣར་》,སྙོམས།,,,,,,
,,3286,7,《པེ་》《སྣར་》,ཀྱིས།,,,,,,
,,3287,8,《པེ་》《སྣར་》,པོའི།,,,,,,
,,3288,9,《སྣར་》,pཔ།,,,,,,
,,3289,10,《པེ་》《སྣར་》,ཏེ།,,,,,,
,,3290,11,《པེ་》《སྣར་》,ལ།,,,,,,
,,3291,12,《སྣར་》,བསྟེན།,,,,,,
,,3292,13,《པེ་》《སྣར་》,ཏེ།,,,,,,
,,3293,14,《པེ་》《སྣར་》,བྱ།,,,,,,
,,3294,15,《པེ་》《སྣར་》,ཀྱི།,,,,,,
,417,3295,1,《པེ་》《སྣར་》,གྱུར།,,,,,,
,,3296,2,《པེ་》《སྣར་》,བརྗོད།,,,,,,
,,3297,3,《པེ་》《སྣར་》,པར།,,,,,,
,,3298,4,《པེ་》《སྣར་》,པའོ།,,,,,,
,,3299,5,《པེ་》《སྣར་》,mདག,,,,,,
,,3300,6,《པེ་》《སྣར་》,བའི་ཕྱིར།,,,,,,
,418,3301,1,《པེ་》《སྣར་》,སེམས།,,,,,,
,,3302,2,《པེ་》《སྣར་》,འདྲེས།,,,,,,
,,3303,3,《པེ་》《སྣར་》,mདེའི།,,,,,,
,,3304,4,《པེ་》《སྣར་》,འདྲེས།,,,,,,
,,3305,5,《པེ་》《སྣར་》,འདྲེས།,,,,,,
,,3306,6,《པེ་》《སྣར་》,པོ།,,,,,,
,,3307,7,《པེ་》《སྣར་》,འདྲེས།,,,,,,
,419,3308,1,《པེ་》《སྣར་》,།།,,,,,,
,,3309,2,《སྣར་》,བར།,,,,,,
,,3310,3,《པེ་》《སྣར་》,པས།,,,,,,
,420,3311,1,《པེ་》《སྣར་》,pཔ།,,,,,,
,,3312,2,《པེ་》《སྣར་》,།།,,,,,,
,,3313,3,《པེ་》《སྣར་》,mལ།,,,,,,
,,3314,4,《སྣར་》,ཞེས།,,,,,,
,,3315,5,《པེ་》《སྣར་》,དོ།།,,,,,,
,421,3316,1,《པེ་》《སྣར་》,གསོས།,,,,,,
,,3317,2,《པེ་》,སྤྱད།,,,,,,
,,3318,3,《པེ་》《སྣར་》,འགྲོན།,,,,,,
,,3319,4,《པེ་》《སྣར་》,བཟད།,,,,,,
,,3320,5,《པེ་》《སྣར་》,ཤཱ་རདྭཱ།,,,,,,
,,3321,6,《པེ་》《སྣར་》,mརོ།,,,,,,
,,3322,7,《པེ་》《སྣར་》,ཤཱ།,,,,,,
,,3323,8,《པེ་》《སྣར་》,ཀྱི་འབྲེལ།,,,,,,
,,3324,9,《པེ་》《སྣར་》,mསྤོབས་པ་དང་།,,,,,,
,,3325,10,《པེ་》《སྣར་》,འབྲེལ།,,,,,,
,,3326,11,《པེ་》《སྣར་》,འབྲེལ།,,,,,,
,,3327,12,《པེ་》《སྣར་》,ཀྱི།,,,,,,
,,3328,13,《པེ་》《སྣར་》,སྦྱངས་པའི།,,,,,,
,,3329,14,《པེ་》《སྣར་》,ཁྲོལ་གྱིས་འབྲེལ།,,,,,,
,,3330,15,《པེ་》《སྣར་》,ཀྱིས།,,,,,,
,,3331,16,《པེ་》《སྣར་》,ཁྲོལ།,,,,,,
,,3332,17,《པེ་》《སྣར་》,ཕྲོགས།,,,,,,
,,3333,18,《པེ་》《སྣར་》,དང་།,,,,,,
,422,3334,1,《པེ་》《སྣར་》,པ།,,,,,,
,,3335,2,《པེ་》《སྣར་》,གྱི།,,,,,,
,,3336,3,《པེ་》《སྣར་》,pཏུ།,,,,,,
,,3337,4,《པེ་》《སྣར་》,mཕྱིར།,,,,,,
,,3338,5,《པེ་》《སྣར་》,ཀྱི།,,,,,,
,,3339,6,《པེ་》《སྣར་》,mརྐྱེན།,,,,,,
,,3340,7,《པེ་》《སྣར་》,དག,,,,,,
,,3341,8,《པེ་》《སྣར་》,རབ།,,,,,,
,423,3342,1,《པེ་》《སྣར་》,བཞི་པའི།,,,,,,
,,3343,2,《པེ་》《སྣར་》,mདང་།,,,,,,
,,3344,3,《པེ་》《སྣར་》,ལྟར།,,,,,,
,,3345,4,《པེ་》《སྣར་》,སྒྲིབ།,,,,,,
,,3346,5,《པེ་》《སྣར་》,mབོ།,,,,,,
,424,3347,1,《པེ་》《སྣར་》,བླངས་ཤིང་།,,,,,,
,,3348,2,《པེ་》,བསྒྲུབས་པ་སྟེ།;《སྣར་》,བསྒྲུབ་པ་སྟེ།,,,,,
,,3349,3,《པེ་》《སྣར་》,mན།,,,,,,
,,3350,4,《སྣར་》,mན།,,,,,,
,,3351,5,《པེ་》,pདེ་ན།,,,,,,
,,3352,6,《པེ་》,མ་དང་།;《སྣར་》,མ་དད།,,,,,
,,3353,7,《པེ་》《སྣར་》,པའོ།།,,,,,,
,,3354,8,《པེ་》《སྣར་》,mནི།,,,,,,
,425,3355,1,《པེ་》《སྣར་》,mནི།,,,,,,
,,3356,2,《པེ་》《སྣར་》,བཟུང་།,,,,,,
,,3357,3,《པེ་》《སྣར་》,pམི།,,,,,,
,,3358,4,《པེ་》《སྣར་》,མི།,,,,,,
,426,3359,1,《པེ་》《སྣར་》,བསྙེན།,,,,,,
,,3360,2,《པེ་》《སྣར་》,mནོ།,,,,,,
,,3361,3,《པེ་》《སྣར་》,ཀྱི།,,,,,,
,,3362,4,《པེ་》《སྣར་》,ཏོ།།,,,,,,
,,3363,5,《པེ་》《སྣར་》,པོའི་འམ།,,,,,,
,,3364,6,《པེ་》,mཚོགས།,,,,,,
,,3365,7,《པེ་》《སྣར་》,གི།,,,,,,
,,3366,8,《པེ་》《སྣར་》,འཇིག,,,,,,
,427,3367,1,《པེ་》《སྣར་》,པ།,,,,,,
,,3368,2,《པེ་》《སྣར་》,mདེ།,,,,,,
,,3369,3,《པེ་》《སྣར་》,གི།,,,,,,
,,3370,4,《པེ་》《སྣར་》,བསླབས་ཤིང་།,,,,,,
,428,3371,1,《པེ་》《སྣར་》,དཔའི།,,,,,,
,,3372,2,《པེ་》《སྣར་》,mནི།,,,,,,
,,3373,3,《པེ་》《སྣར་》,mདེ།,,,,,,
,,3374,4,《པེ་》《སྣར་》,pདང་།,,,,,,
,,3375,5,《པེ་》《སྣར་》,mམགོན་མེད་པ།,,,,,,
,,3376,6,《པེ་》《སྣར་》,pདང་།,,,,,,
,,3377,7,《སྣར་》,pདང་།,,,,,,
,,3378,8,《པེ་》《སྣར་》,དེ།,,,,,,
,,3379,9,《པེ་》《སྣར་》,པོ།,,,,,,
,,3380,10,《པེ་》《སྣར་》,མདོ།,,,,,,
,429,3381,1,《པེ་》《སྣར་》,པའི།,,,,,,
,,3382,2,《པེ་》《སྣར་》,ཕྱུགས།,,,,,,
,,3383,3,《པེ་》《སྣར་》,པ་སྟེ།,,,,,,
,,3384,4,《པེ་》《སྣར་》,པས།,,,,,,
,,3385,5,《པེ་》《སྣར་》,ཤིང་།,,,,,,
,,3386,6,《པེ་》《སྣར་》,པ།,,,,,,
,,3387,7,《པེ་》《སྣར་》,པར།,,,,,,
,,3388,8,《པེ་》,pདང་།,,,,,,
,,3389,9,《པེ་》《སྣར་》,mན།,,,,,,
,430,3390,1,《པེ་》《སྣར་》,དང་།,,,,,,
,,3391,2,《པེ་》《སྣར་》,དེ།,,,,,,
,,3392,3,《པེ་》《སྣར་》,བསྒོམས།,,,,,,
,,3393,4,《པེ་》《སྣར་》,དོ།།,,,,,,
,,3394,5,《པེ་》《སྣར་》,mམོ།,,,,,,
,,3395,6,《པེ་》《སྣར་》,སྐྱེད།,,,,,,
,,3396,7,《པེ་》《སྣར་》,རྟོགས།,,,,,,
,431,3397,1,《པེ་》《སྣར་》,ན།,,,,,,
,432,3398,1,《པེ་》《སྣར་》,mདག,,,,,,
,,3399,2,《པེ་》《སྣར་》,mསྦྱིན་པའི།,,,,,,
,,3400,3,《པེ་》《སྣར་》,དཔའ་ནི།,,,,,,
,,3401,4,《པེ་》,སྐྱུག,,,,,,
,,3402,5,《པེ་》《སྣར་》,pཟོས་འཐུངས།,,,,,,
,,3403,6,《པེ་》《སྣར་》,mཕྱིར།,,,,,,
,433,3404,1,《པེ་》《སྣར་》,དོ།།,,,,,,
,,3405,2,《པེ་》《སྣར་》,པ།,,,,,,
,,3406,3,《པེ་》《སྣར་》,ཀྱི།,,,,,,
,,3407,4,《པེ་》,དཔའི།,,,,,,
,,3408,5,《པེ་》《སྣར་》,དཔས།,,,,,,
,434,3409,1,《པེ་》《སྣར་》,འབྲིད།,,,,,,
,,3410,2,《པེ་》《སྣར་》,མ་རིག,,,,,,
,,3411,3,《པེ་》《སྣར་》,གྱི།,,,,,,
,,3412,4,《པེ་》《སྣར་》,མོད།,,,,,,
,,3413,5,《པེ་》《སྣར་》,གསད།,,,,,,
,,3414,6,《པེ་》《སྣར་》,འབྲིད།,,,,,,
,,3415,7,《པེ་》《སྣར་》,འགྱུར།,,,,,,
,,3416,8,《པེ་》《སྣར་》,mནི།,,,,,,
,,3417,9,《པེ་》《སྣར་》,མཐོ།,,,,,,
,,3418,10,《པེ་》《སྣར་》,ཤིང་།,,,,,,
,,3419,11,《པེ་》《སྣར་》,བརླམས།,,,,,,
,435,3420,1,《པེ་》《སྣར་》,འཁྲུག,,,,,,
,,3421,2,《པེ་》《སྣར་》,དེ།,,,,,,
,,3422,3,《པེ་》《སྣར་》,mཡང་།,,,,,,
,,3423,4,《པེ་》《སྣར་》,པའི།,,,,,,
,,3424,5,《པེ་》《སྣར་》,བྱའམ།,,,,,,
,,3425,6,《པེ་》《སྣར་》,mཔ།,,,,,,
,436,3426,1,《པེ་》《སྣར་》,སྦྱིན།,,,,,,
,,3427,2,《པེ་》《སྣར་》,pལ།,,,,,,
,,3428,3,《པེ་》《སྣར་》,དགེ།,,,,,,
,,3429,4,《པེ་》《སྣར་》,pདོ།།,,,,,,
,,3430,5,《པེ་》《སྣར་》,ཆོས།,,,,,,
,,3431,6,《པེ་》《སྣར་》,བརྟེན།,,,,,,
,,3432,7,《པེ་》《སྣར་》,mས་ཕྱོགས།,,,,,,
,437,3433,1,《པེ་》《སྣར་》,བཅད།,,,,,,
,,3434,2,《པེ་》《སྣར་》,སྡུ།,,,,,,
,,3435,3,《ཅོ་》,གཞོན།,,,,,,
,,3436,4,《པེ་》《སྣར་》,འདྲངས།,,,,,,
,438,3437,1,《པེ་》《སྣར་》,གཙོད་པའི།,,,,,,
,,3438,2,《པེ་》《སྣར་》,mའམ།,,,,,,
,,3439,3,《པེ་》《སྣར་》,འདུད།,,,,,,
,,3440,4,《པེ་》《སྣར་》,ང་བ།,,,,,,
,,3441,5,《པེ་》《སྣར་》,སྐྱིད་བདེ།,,,,,,
,439,3442,1,《པེ་》《སྣར་》,རྗེ་ང་བ།,,,,,,
,,3443,2,《པེ་》《སྣར་》,ཀྱིས།,,,,,,
,,3444,3,《པེ་》《སྣར་》,mསེམས།,,,,,,
,,3445,4,《པེ་》《སྣར་》,བཞག,,,,,,
,,3446,5,《པེ་》《སྣར་》,ཀྱི།,,,,,,
,440,3447,1,《པེ་》《སྣར་》,འཁྲུག,,,,,,
,,3448,2,《པེ་》《སྣར་》,སྦྱིན།,,,,,,
,,3449,3,《སྣར་》,མིང་།,,,,,,
,,3450,4,《པེ་》《སྣར་》,mཡང་།,,,,,,
,,3451,5,《པེ་》《སྣར་》,བསྒྲུབ།,,,,,,
,,3452,6,《པེ་》《སྣར་》,བརླམས།,,,,,,
,,3453,7,《པེ་》《སྣར་》,བཞག,,,,,,
,,3454,8,《པེ་》《སྣར་》,འཛིན་པར།,,,,,,
,,3455,9,《པེ་》《སྣར་》,mཀྱང་།,,,,,,
,,3456,10,《པེ་》《སྣར་》,pཡང་།,,,,,,
,441,3457,1,《སྣར་》,mརྣམ་པ།,,,,,,
,,3458,2,《པེ་》《སྣར་》,པས།,,,,,,
,,3459,3,《སྣར་》,སྦྱིན།,,,,,,
,,3460,4,《པེ་》《སྣར་》,སྦྱིན།,,,,,,
,,3461,5,《པེ་》,དོ།།,,,,,,
,,3462,6,《པེ་》《སྣར་》,དང་།,,,,,,
,,3463,7,《སྣར་》,ཡོངས།,,,,,,
,,3464,8,《པེ་》《སྣར་》,mདུ།,,,,,,
,,3465,9,《པེ་》《སྣར་》,mཔ།,,,,,,
,,3466,10,《པེ་》《སྣར་》,ཞུགས།,,,,,,
,442,3467,1,《པེ་》《སྣར་》,འཚོ།,,,,,,
,,3468,2,《པེ་》《སྣར་》,དོ། །བསླང་།,,,,,,
,,3469,3,《པེ་》《སྣར་》,pམི།,,,,,,
,,3470,4,《པེ་》《སྣར་》,དེ།,,,,,,
,,3471,5,《པེ་》《སྣར་》,ཀྱི།,,,,,,
,,3472,6,《པེ་》《སྣར་》,སྟི།,,,,,,
,,3473,7,《པེ་》《སྣར་》,mམ།,,,,,,
,,3474,8,《པེ་》《སྣར་》,mདག,,,,,,
,,3475,9,《པེ་》《སྣར་》,pཡང་།,,,,,,
,,3476,10,《པེ་》《སྣར་》,ཅིག,,,,,,
,,3477,11,《པེ་》《སྣར་》,ཅིག,,,,,,
,,3478,12,《པེ་》《སྣར་》,བཀུར།,,,,,,
,,3479,13,《པེ་》《སྣར་》,བར།,,,,,,
,443,3480,1,《པེ་》《སྣར་》,སྙོམས།,,,,,,
,,3481,2,《པེ་》《སྣར་》,mདང་།,,,,,,
,,3482,3,《པེ་》《སྣར་》,རིམ།,,,,,,
,,3483,4,《པེ་》《སྣར་》,རིམ་གྱི།,,,,,,
,,3484,5,《པེ་》《སྣར་》,བསྡིག,,,,,,
,,3485,6,《པེ་》《སྣར་》,བཅིང་བའམ།,,,,,,
,,3486,7,《པེ་》,བཅས།,,,,,,
,,3487,8,《པེ་》《སྣར་》,mཀྱང་།,,,,,,
,,3488,9,《པེ་》《སྣར་》,སྦྱིན།,,,,,,
,,3489,10,《པེ་》《སྣར་》,ཀྱི།,,,,,,
,,3490,11,《པེ་》《སྣར་》,ལ།,,,,,,
,,3491,12,《པེ་》《སྣར་》,བར།,,,,,,
,444,3492,1,《པེ་》《སྣར་》,ཅིང་བསྟི།,,,,,,
,,3493,2,《པེ་》《སྣར་》,mཡང་།,,,,,,
,,3494,3,《པེ་》《སྣར་》,འགྱངས།,,,,,,
,,3495,4,《པེ་》《སྣར་》,སྟེ།,,,,,,
,,3496,5,《པེ་》《སྣར་》,mསུ།,,,,,,
,,3497,6,《པེ་》《སྣར་》,གི།,,,,,,
,,3498,7,《པེ་》《སྣར་》,mདག,,,,,,
,,3499,8,《པེ་》《སྣར་》,སྔ།,,,,,,
,,3500,9,《པེ་》《སྣར་》,སྐྱེད།,,,,,,
,,3501,10,《པེ་》《སྣར་》,གི།,,,,,,
,,3502,11,《པེ་》《སྣར་》,བཀང་།,,,,,,
,,3503,12,《པེ་》《སྣར་》,བྱའོ།,,,,,,
,445,3504,1,《པེ་》《སྣར་》,བརྟེན།,,,,,,
,,3505,2,《པེ་》《སྣར་》,པ་དང་།,,,,,,
,,3506,3,《པེ་》《སྣར་》,འདིས།,,,,,,
,,3507,4,《པེ་》《སྣར་》,mསྔ་ནས།,,,,,,
,,3508,5,《པེ་》《སྣར་》,པ།,,,,,,
,,3509,6,《པེ་》《སྣར་》,བཟང་།,,,,,,
,,3510,7,《པེ་》《སྣར་》,ཤས་ཀྱིས་སྦྱང་།,,,,,,
,,3511,8,《པེ་》《སྣར་》,ཀྱི།,,,,,,
,,3512,9,《པེ་》《སྣར་》,སྟེ།,,,,,,
,,3513,10,《པེ་》《སྣར་》,བྱ་བའི།,,,,,,
,,3514,11,《པེ་》《སྣར་》,བ།,,,,,,
,446,3515,1,《པེ་》《སྣར་》,ཅིག,,,,,,
,,3516,2,《པེ་》《སྣར་》,པས།,,,,,,
,,3517,3,《པེ་》《སྣར་》,mབར།,,,,,,
,,3518,4,《པེ་》《སྣར་》,དགོད།,,,,,,
,,3519,5,《པེ་》《སྣར་》,mཅག,,,,,,
,,3520,6,《པེ་》《སྣར་》,mདེས།,,,,,,
,,3521,7,《པེ་》《སྣར་》,གསལ།,,,,,,
,,3522,8,《པེ་》《སྣར་》,pཔར།,,,,,,
,,3523,9,《པེ་》《སྣར་》,གྱུར།,,,,,,
,,3524,10,《པེ་》《སྣར་》,བསྐྱེད།,,,,,,
,,3525,11,《པེ་》《སྣར་》,བརྟུལ།,,,,,,
,,3526,12,《པེ་》《སྣར་》,གི།,,,,,,
,447,3527,1,《པེ་》《སྣར་》,པར།,,,,,,
,,3528,2,《པེ་》《སྣར་》,ལྟ་ལ།,,,,,,
