མཚན་བྱང་།,ཤོག་གྲངས།,1,མཆན་གྲངས།,པར་མ།,མཆན།,པར་གྲངས།,,,,,
,578,803,1,《པེ་》《སྣར་》,mཔ།,,,,,,
,,804,2,《པེ་》《སྣར་》,mཡང་།,,,,,,
,,805,3,《པེ་》《སྣར་》,ནང་།,,,,,,
,,806,4,《པེ་》《སྣར་》,mདེ་ཡང་མི་འཐད།,,,,,,
,,807,5,《པེ་》《སྣར་》,དེ།,,,,,,
,579,808,1,《པེ་》《སྣར་》,འཕྱིས།,,,,,,
,,809,2,《པེ་》《སྣར་》,འཕྱིས།,,,,,,
,,810,3,《པེ་》《སྣར་》,mཡང་།,,,,,,
,,811,4,《པེ་》《སྣར་》,པ་མ་ཡིན།,,,,,,
,,812,5,《པེ་》《སྣར་》,mགི,,,,,,
,,813,6,《པེ་》《སྣར་》,mདབུ་མའི་རྩ་བའི་འགྲེལ་པ་བུད་ངྷ་པཱ་ལི་ཏ།,,,,,,
,580,814,1,《པེ་》《སྣར་》,གང་།,,,,,,
,,815,2,《པེ་》《སྣར་》,གང་།,,,,,,
,,816,3,《པེ་》《སྣར་》,པས།,,,,,,
,,817,4,《པེ་》《སྣར་》,mནི།,,,,,,
,,818,5,《པེ་》《སྣར་》,དེ།,,,,,,
,,819,6,《པེ་》《སྣར་》,པས།,,,,,,
,581,820,1,《པེ་》,mཐལ་བར།,,,,,,
,,821,2,《པེ་》《སྣར་》,ལས།,,,,,,
,,822,3,《པེ་》《སྣར་》,ལྟར།,,,,,,
,582,823,1,《པེ་》《སྣར་》,ཏེ།,,,,,,
,,824,2,《པེ་》《སྣར་》,པར།,,,,,,
,,825,3,《པེ་》《སྣར་》,ལས།,,,,,,
,,826,4,《པེ་》《སྣར་》,སྨྲའོ།,,,,,,
,,827,5,《པེ་》《སྣར་》,སྨྲའི།,,,,,,
,,828,6,《པེ་》《སྣར་》,mསྡུག་བསྔལ་གང་ཟག་བདག་གིས་བྱས་པས་དེའི་ཕྱིར་རེ་ཞིག་སྡུག་བསྔལ་བདག་གིས་བྱས་སོ་ཞེས་ཀྱང་སྨྲ་ལ།,,,,,,
,,829,7,《པེ་》《སྣར་》,དག,,,,,,
,583,830,1,《པེ་》《སྣར་》,གང་།,,,,,,
,,831,2,《པེ་》《སྣར་》,གི།,,,,,,
,,832,3,《པེ་》《སྣར་》,ཏེ།,,,,,,
,,833,4,《པེ་》《སྣར་》,mའདི།,,,,,,
,,834,5,《པེ་》《སྣར་》,གྱི།,,,,,,
,584,835,1,《པེ་》《སྣར་》,པར།,,,,,,
,,836,2,《པེ་》《སྣར་》,གི།,,,,,,
,,837,3,《པེ་》《སྣར་》,གྱིས།,,,,,,
,,838,4,《པེ་》《སྣར་》,གྱི།,,,,,,
,,839,5,《པེ་》《སྣར་》,རྟོག,,,,,,
,,840,6,《པེ་》《སྣར་》,སྨྲས་ཏེ།,,,,,,
,,841,7,《པེ་》《སྣར་》,དེ།,,,,,,
,585,842,1,《པེ་》《སྣར་》,pཞེས།,,,,,,
,,843,2,《སྣར་》,འགའ།,,,,,,
,,844,3,《པེ་》《སྣར་》,pཀྱང་སྨྲའོ་ཞེས།,,,,,,
,586,845,1,《པེ་》《སྣར་》,དེ།,,,,,,
,,846,2,《པེ་》《སྣར་》,བསམ།,,,,,,
,,847,3,《པེ་》《སྣར་》,སོས།,,,,,,
,,848,4,《པེ་》《སྣར་》,mཉིད།,,,,,,
,,849,5,《པེ་》《སྣར་》,mདེ།,,,,,,
,,850,6,《པེ་》《སྣར་》,པ།,,,,,,
,,851,7,《པེ་》《སྣར་》,གཉིས།,,,,,,
,587,852,1,《པེ་》《སྣར་》,mཔ།,,,,,,
,,853,2,《པེ་》《སྣར་》,སུ།,,,,,,
,,854,3,《པེ་》《སྣར་》,pངོ་།,,,,,,
,588,855,1,《པེ་》《སྣར་》,mསུ།,,,,,,
,,856,2,《པེ་》《སྣར་》,བདག,,,,,,
,,857,3,《པེ་》《སྣར་》,ལས།,,,,,,
,,858,4,《པེ་》《སྣར་》,འབྱུང་།,,,,,,
,,859,5,《པེ་》《སྣར་》,ལྟ།,,,,,,
,589,860,1,《པེ་》《སྣར་》,བསླུ་བ་དེ་རྫུན།,,,,,,
,,861,2,《པེ་》《སྣར་》,བསླུ།,,,,,,
,,862,3,《པེ་》《སྣར་》,རྫུན།,,,,,,
,,863,4,《པེ་》《སྣར་》,བསླུ་བ་དེ་ནི་རྫུན།,,,,,,
,,864,5,《པེ་》《སྣར་》,བསླུ།,,,,,,
,,865,6,《པེ་》《སྣར་》,བསླུ།,,,,,,
,,866,7,《པེ་》《སྣར་》,བསླུ།,,,,,,
,,867,8,《པེ་》《སྣར་》,རྫུན།,,,,,,
,,868,9,《པེ་》《སྣར་》,རྫུན།,,,,,,
,,869,10,《པེ་》《སྣར་》,རྫུན།,,,,,,
,,870,11,《པེ་》《སྣར་》,བསླུ།,,,,,,
,,871,12,《པེ་》《སྣར་》,རྫུན།,,,,,,
,,872,13,《པེ་》《སྣར་》,བསླུ།,,,,,,
,,873,14,《པེ་》《སྣར་》,བསླུ།,,,,,,
,,874,15,《པེ་》《སྣར་》,རྫུན།,,,,,,
,,875,16,《པེ་》《སྣར་》,བསླུ།,,,,,,
,,876,17,《པེ་》《སྣར་》,བསླུ།,,,,,,
,590,877,1,《པེ་》《སྣར་》,བསླུ།,,,,,,
,,878,2,《པེ་》《སྣར་》,བསླུ།,,,,,,
,,879,3,《པེ་》《སྣར་》,བསླུ།,,,,,,
,,880,4,《པེ་》《སྣར་》,རྫུན།,,,,,,
,,881,5,《པེ་》《སྣར་》,བསླུ།,,,,,,
,,882,6,《པེ་》《སྣར་》,རྫུན།,,,,,,
,,883,7,《པེ་》《སྣར་》,རྫུན།,,,,,,
,,884,8,《པེ་》《སྣར་》,ཀྱིས།,,,,,,
,,885,9,《པེ་》《སྣར་》,རྫུན།,,,,,,
,,886,10,《པེ་》《སྣར་》,བྱའི།,,,,,,
,591,887,1,《པེ་》《སྣར་》,མེད།,,,,,,
,,888,2,《པེ་》《སྣར་》,mཡང་།,,,,,,
,,889,3,《པེ་》《སྣར་》,དོ།,,,,,,
,,890,4,《པེ་》《སྣར་》,ནུ་ལང་ཚོའི།,,,,,,
,,891,5,《པེ་》《སྣར་》,ལ།,,,,,,
,592,892,1,《པེ་》《སྣར་》,mཡང་།,,,,,,
,,893,2,《པེ་》《སྣར་》,mབར།,,,,,,
,,894,3,《པེ་》《སྣར་》,གིས།,,,,,,
,,895,4,《པེ་》《སྣར་》,mསྐབས།,,,,,,
,,896,5,《པེ་》《སྣར་》,ལྟ།,,,,,,
,,897,6,《པེ་》《སྣར་》,pརོ།,,,,,,
,,898,7,《སྣར་》,ཞེ།,,,,,,
,,899,8,《པེ་》《སྣར་》,mདངོས་པོ།,,,,,,
,,900,9,《སྣར་》,ཀྱིས།,,,,,,
,593,901,1,《པེ་》《སྣར་》,སྨྲ།,,,,,,
,,902,2,《པེ་》《སྣར་》,རྫུན།,,,,,,
,,903,3,《པེ་》《སྣར་》,གྱིས།,,,,,,
,,904,4,《པེ་》《སྣར་》,ན།,,,,,,
,,905,5,《པེ་》《སྣར་》,ཡོད།,,,,,,
,,906,6,《པེ་》《སྣར་》,mནི།,,,,,,
,,907,7,《པེ་》《སྣར་》,པ།,,,,,,
,,908,8,《པེ་》《སྣར་》,mཡང་།,,,,,,
,,909,9,《པེ་》《སྣར་》,ཅིག་རབ་ཏུ་གྲུབ།,,,,,,
,,910,10,《པེ་》《སྣར་》,པར།,,,,,,
,,911,11,《པེ་》《སྣར་》,སྟོང་པ།,,,,,,
,,912,12,《པེ་》《སྣར་》,ད།,,,,,,
,,913,13,《པེ་》《སྣར་》,pཅུང་ཟད།,,,,,,
,,914,14,《པེ་》《སྣར་》,གཟུང་ཞིག,,,,,,
,594,915,1,《པེ་》《སྣར་》,mསྟོང་པ་ཉིད།,,,,,,
,,916,2,《པེ་》《སྣར་》,བ།,,,,,,
,,917,3,《པེ་》《སྣར་》,དེ།,,,,,,
,,918,4,《པེ་》《སྣར་》,བའི།,,,,,,
,,919,5,《པེ་》《སྣར་》,གྱིས།,,,,,,
,,920,6,《པེ་》《སྣར་》,གདགས།,,,,,,
,595,921,1,《སྣར་》,ནི།,,,,,,
,,922,2,《པེ་》《སྣར་》,དག,,,,,,
,,923,3,《པེ་》《སྣར་》,ཀྱི།,,,,,,
,,924,4,《པེ་》《སྣར་》,pཡང་།,,,,,,
,596,925,1,《པེ་》《སྣར་》,བལྟ།,,,,,,
,,926,2,《པེ་》《སྣར་》,pབ།,,,,,,
,,927,3,《པེ་》《སྣར་》,བལྟ།,,,,,,
,,928,4,《པེ་》《སྣར་》,pཐམས་ཅད།,,,,,,
,,929,5,《པེ་》《སྣར་》,mདེ།,,,,,,
,,930,6,《པེ་》《སྣར་》,ཡང་།,,,,,,
,,931,7,《པེ་》《སྣར་》,mདག,,,,,,
,,932,8,《པེ་》《སྣར་》,ན།,,,,,,
,597,933,1,《པེ་》《སྣར་》,འགྱུར།,,,,,,
,,934,2,《པེ་》《སྣར་》,ལ།,,,,,,
,,935,3,《སྣར་》,པའི།,,,,,,
,,936,4,《པེ་》《སྣར་》,mཡང་།,,,,,,
,,937,5,《སྣར་》《ཅོ་》,ཀྱི།,,,,,,
,,938,6,《པེ་》《སྣར་》,ལས།,,,,,,
,598,939,1,《པེ་》《སྣར་》,ལས།,,,,,,
,,940,2,《པེ་》《སྣར་》《ཅོ་》,ལས།,,,,,,
,,941,3,《སྣར་》,བས།,,,,,,
,,942,4,《པེ་》《སྣར་》,ལས།,,,,,,
,,943,5,《སྣར་》,ན་བདག,,,,,,
,,944,6,《པེ་》《སྣར་》,དེ།,,,,,,
,,945,7,《སྣར་》,ཉིད་ལས།,,,,,,
,,946,8,《པེ་》《སྣར་》,ལས།,,,,,,
,599,947,1,《པེ་》《སྣར་》,mཡང་།,,,,,,
,,948,2,《པེ་》《སྣར་》,mགི།,,,,,,
,,949,3,《སྣར་》,བསྟེན།,,,,,,
,,950,4,《པེ་》《སྣར་》,mདེ་ལྟར།,,,,,,
,,951,5,《པེ་》《སྣར་》,པ།,,,,,,
,,952,6,《པེ་》《སྣར་》,ན།,,,,,,
,,953,7,《པེ་》《སྣར་》,པ།,,,,,,
,,954,8,《པེ་》《སྣར་》,pཡང་།,,,,,,
,600,955,1,《པེ་》《སྣར་》,pཔས་དེ་ལ་གཞན་མ་ཡིན།,,,,,,
,,956,2,《པེ་》《སྣར་》,pདེ་ལ།,,,,,,
,,957,3,《པེ་》《སྣར་》,ཚེ།,,,,,,
,,958,4,《པེ་》《སྣར་》,བལྟོས་ནས།,,,,,,
,,959,5,《པེ་》《སྣར་》,པར།,,,,,,
,,960,6,《པེ་》《སྣར་》,བསྟན།,,,,,,
,,961,7,《པེ་》《སྣར་》,mཕྱིར།,,,,,,
,,962,8,《པེ་》《སྣར་》,རྩལ་བ་ཡོད་པར།,,,,,,
,601,963,1,《པེ་》《སྣར་》,pབུམ།,,,,,,
,,964,2,《པེ་》《སྣར་》,mདེ།,,,,,,
,,965,3,《སྣར་》,pབ།,,,,,,
,,966,4,《པེ་》《སྣར་》,སྒྲུབ།,,,,,,
,,967,5,《པེ་》,འགྱུར། ཕྲད་པ།,《སྣར་》,འགྱུར།,,,,,
,,968,6,《པེ་》《སྣར་》,བསམས་པས།,,,,,,
,602,969,1,《པེ་》《སྣར་》,པའི།,,,,,,
,,970,2,《པེ་》《སྣར་》,ད།,,,,,,
,,971,3,《པེ་》《སྣར་》《ཅོ་》,དེ།,,,,,,
,,972,4,《པེ་》《སྣར་》《ཅོ་》,mཔ།,,,,,,
,,973,5,《པེ་》《སྣར་》《ཅོ་》,འདོད།,,,,,,
,,974,6,《པེ་》《སྣར་》,mམི།,,,,,,
,,975,7,《པེ་》《སྣར་》,པ།,,,,,,
,,976,8,《པེ་》《སྣར་》,དེ།,,,,,,
,,977,9,《པེ་》《སྣར་》,pཔ།,,,,,,
,,978,10,《པེ་》《སྣར་》,ན།,,,,,,
,603,979,1,《པེ་》《སྣར་》,ན།,,,,,,
,,980,2,《པེ་》《སྣར་》,mཕྱིར།,,,,,,
,,981,3,《པེ་》《སྣར་》,དོ།,,,,,,
,,982,4,《པེ་》《སྣར་》,pཡིན།,,,,,,
,604,983,1,《པེ་》《སྣར་》,པར།,,,,,,
,,984,2,《པེ་》《སྣར་》,བརྟག,,,,,,
,,985,3,《པེ་》《སྣར་》,འདོད།,,,,,,
,,986,4,《པེ་》《སྣར་》,pརོ།,,,,,,
,,987,5,《སྣར་》,དང་།,,,,,,
,,988,6,《སྣར་》,pཔ།,,,,,,
,,989,7,《པེ་》《སྣར་》,mཉིད།,,,,,,
,605,990,1,《པེ་》《སྣར་》,mབ།,,,,,,
,,991,2,《པེ་》《སྣར་》,ཡིས།,,,,,,
,,992,3,《པེ་》《སྣར་》,འཕྱིས།,,,,,,
,,993,4,《པེ་》《སྣར་》,ནི།,,,,,,
,,994,5,《པེ་》《སྣར་》,mསྨྲས་པ།,,,,,,
,,995,6,《པེ་》《སྣར་》,བཅོམ།,,,,,,
,,996,7,《པེ་》《སྣར་》,བལྟོས་པར་མ་གྱུར་པ།,,,,,,
,,997,8,《པེ་》《སྣར་》,pཀྱིས།,,,,,,
,,998,9,《པེ་》《སྣར་》,ཀྱི།,,,,,,
,,999,10,《པེ་》《སྣར་》,བྱ་བས།,,,,,,
,,1000,11,《པེ་》《སྣར་》,པ་གཞན་ལ་བལྟོས།,,,,,,
,,1001,12,《པེ་》《སྣར་》,གྱིས།,,,,,,
,606,1002,1,《པེ་》《སྣར་》,བྱ།,,,,,,
,,1003,2,《པེ་》《སྣར་》,pནི།,,,,,,
,,1004,3,《པེ་》《སྣར་》,པོར།,,,,,,
,,1005,4,《པེ་》《སྣར་》,གྱུར།,,,,,,
,,1006,5,《པེ་》《སྣར་》,མ།,,,,,,
,,1007,6,《པེ་》《སྣར་》,mཔོ།,,,,,,
,607,1008,1,《པེ་》《སྣར་》,mཕྱིར།,,,,,,
,,1009,2,《པེ་》《སྣར་》,pམེད།,,,,,,
,,1010,3,《པེ་》《སྣར་》,ཏེ་ཞེས་བྱ་བ་ཡང་དེའི་དངོས་པོ་ནི་དེ་ཁོ་ན་ཏེ། ,,,,,,
,,1011,4,《པེ་》《སྣར་》,པ།,,,,,,
,608,1012,1,《པེ་》《སྣར་》,mཡང་།,,,,,,
,,1013,2,《པེ་》《སྣར་》,འགྱུར་བའི།,,,,,,
,,1014,3,《པེ་》《སྣར་》,ཀཱ་ཏྱཱ།,,,,,,
,,1015,4,《པེ་》《སྣར་》,པ།,,,,,,
,,1016,5,《པེ་》《སྣར་》,ཀཱ་ཏྱཱ།,,,,,,
,,1017,6,《པེ་》《སྣར་》,pདང་།,,,,,,
,,1018,7,《པེ་》,mཔ་མེད།,,,,,,
,,1019,8,《པེ་》《སྣར་》,mལ།,,,,,,
,,1020,9,《པེ་》《སྣར་》,pམཐོང་བ།,,,,,,
,609,1021,1,《པེ་》《སྣར་》,mན།,,,,,,
,,1022,2,《པེ་》《སྣར་》,pབ།,,,,,,
,,1023,3,《སྣར་》,ཉིད།,,,,,,
,,1024,4,《པེ་》《སྣར་》,བར།,,,,,,
,610,1025,1,《པེ་》《སྣར་》,བརྒལ།,,,,,,
,,1026,2,《པེ་》《སྣར་》《ཅོ་》,pཉིད་ལ།,,,,,,
,,1027,3,《པེ་》《སྣར་》,ཡིན།,,,,,,
,,1028,4,《པེ་》《སྣར་》,mདུ།,,,,,,
,,1029,5,《སྣར་》,ན།,,,,,,
,611,1030,1,《པེ་》《སྣར་》,mདབུ་མ་རྩ་བའི་འགྲེལ་བ་བུད་ངྷ་པཱ་ལི་ཏ།,,,,,,
,,1031,2,《པེ་》《སྣར་》,ཐལ་བར།,,,,,,
,,1032,3,《པེ་》《སྣར་》,པ།,,,,,,
,,1033,4,《ཅོ་》,དོ།,,,,,,
,,1034,5,《པེ་》《སྣར་》,mབ།,,,,,,
,612,1035,1,《པེ་》《སྣར་》,mམི།,,,,,,
,,1036,2,《པེ་》《སྣར་》,mཔ།,,,,,,
,,1037,3,《པེ་》《སྣར་》,pལ།,,,,,,
,,1038,4,《པེ་》《སྣར་》,mམ།,,,,,,
,613,1039,1,《པེ་》《སྣར་》,དགས་གང་ཟག་དངོས་པོ་མེད་པར།,,,,,,
,,1040,2,《པེ་》《སྣར་》,pརྣམས།,,,,,,
,,1041,3,《པེ་》《སྣར་》,རྣམ་པ།,,,,,,
,,1042,4,《པེ་》《སྣར་》,བརྟག,,,,,,
,,1043,5,《པེ་》《སྣར་》,mདེ།,,,,,,
,,1044,6,《པེ་》《སྣར་》,པར།,,,,,,
,614,1045,1,《པེ་》《སྣར་》,བ།,,,,,,
,,1046,2,《པེ་》《སྣར་》,བརྟག,,,,,,
,,1047,3,《པེ་》《སྣར་》,mརྣམས།,,,,,,
,,1048,4,《པེ་》《སྣར་》,འཐོབ།,,,,,,
,,1049,5,《པེ་》《སྣར་》,བ།,,,,,,
,,1050,6,《པེ་》《སྣར་》,mཡང་།,,,,,,
,,1051,7,《པེ་》《སྣར་》,pཡང་།,,,,,,
,,1052,8,《པེ་》《སྣར་》,གྱུར།,,,,,,
,,1053,9,《པེ་》《སྣར་》,གྱུར།,,,,,,
,,1054,10,《པེ་》《སྣར་》,སྒྲིམ།,,,,,,
,,1055,11,《སྣར་》,ཞེས།,,,,,,
,,1056,12,《པེ་》《སྣར་》,གི།,,,,,,
,615,1057,1,《པེ་》《སྣར་》,འདའ་བར།,,,,,,
,,1058,2,《པེ་》《སྣར་》,mཔ།,,,,,,
,616,1059,1,《པེ་》《སྣར་》,pཀྱི།,,,,,,
,,1060,2,《པེ་》《སྣར་》,pདེ།,,,,,,
,617,1061,1,《སྣར་》,འགྱུར།,,,,,,
,,1062,2,《པེ་》《སྣར་》,འགག,,,,,,
,,1063,3,《པེ་》《སྣར་》,mདོ།,,,,,,
,,1064,4,《པེ་》《སྣར་》,བཅིངས་པར།,,,,,,
,,1065,5,《པེ་》《སྣར་》,ལ།,,,,,,
,618,1066,1,《པེ་》《སྣར་》《ཅོ་》,mཡང་།,,,,,,
,,1067,2,《པེ་》《སྣར་》,པ།,,,,,,
,619,1068,1,《པེ་》《སྣར་》,pཡང་།,,,,,,
,,1069,2,《པེ་》《སྣར་》,mལ།,,,,,,
,,1070,3,《སྣར་》,འཆད།,,,,,,
,,1071,4,《པེ་》《སྣར་》,ན།,,,,,,
,,1072,5,《པེ་》《སྣར་》,འགྲོལ།,,,,,,
,620,1073,1,《པེ་》《སྣར་》,mན།,,,,,,
,,1074,2,《པེ་》《སྣར་》,mན།,,,,,,
,,1075,3,《པེ་》《སྣར་》《ཅོ་》,ལྟ་ན།,,,,,,
,,1076,4,《པེ་》《སྣར་》,འགྲོལ།,,,,,,
,,1077,5,《པེ་》《སྣར་》,mམ།,,,,,,
,,1078,6,《པེ་》《སྣར་》,pཡང་།,,,,,,
,621,1079,1,《ཅོ་》,pཞི།,,,,,,
,,1080,2,《པེ་》《སྣར་》,སྲེད།,,,,,,
,,1081,3,《པེ་》《སྣར་》,ཡོད།,,,,,,
,,1082,4,《སྣར་》,ན་ནི།,,,,,,
,,1083,5,《པེ་》《སྣར་》《ཅོ་》,པར།,,,,,,
,,1084,6,《པེ་》,pལས།,,,,,,
,622,1085,1,《པེ་》《སྣར་》,བ།,,,,,,
,,1086,2,《པེ་》《སྣར་》,mདེ།,,,,,,
,,1087,3,《པེ་》《སྣར་》,mའགའ།,,,,,,
,,1088,4,《པེ་》《སྣར་》,པར།,,,,,,
,,1089,5,《པེ་》《སྣར་》,mཕྱིར།,,,,,,
,,1090,6,《སྣར་》,དང་།,,,,,,
,623,1091,1,《པེ་》《སྣར་》,འབྱུང་།,,,,,,
,,1092,2,《པེ་》《སྣར་》,mཔ།,,,,,,
,,1093,3,《པེ་》《སྣར་》,གིས།,,,,,,
,,1094,4,《པེ་》《སྣར་》,pདེ་ལྟར།,,,,,,
,624,1095,1,《པེ་》《སྣར་》,དཔའ།,,,,,,
,,1096,2,《པེ་》《སྣར་》,པར།,,,,,,
,,1097,3,《པེ་》《སྣར་》,གིས།,,,,,,
,,1098,4,《པེ་》《སྣར་》,དཔའ།,,,,,,
,,1099,5,《པེ་》《སྣར་》,བསལ།,,,,,,
,,1100,6,《པེ་》《སྣར་》,སྤོང་།,,,,,,
,,1101,7,《པེ་》《སྣར་》,བླང་།,,,,,,
,,1102,8,《པེ་》《སྣར་》,mསམ་ངག་གང་།,,,,,,
,625,1103,1,《པེ་》《སྣར་》,དེ་འབྱུང་།,,,,,,
,,1104,2,《པེ་》《སྣར་》,mརྣམས།,,,,,,
,,1105,3,《པེ་》《སྣར་》,འགག,,,,,,
,626,1106,1,《པེ་》《སྣར་》,བསྐྱེད།,,,,,,
,,1107,2,《པེ་》《སྣར་》,བསྐྱེད།,,,,,,
,,1108,3,《པེ་》《སྣར་》,ལྟ།,,,,,,
,,1109,4,《པེ་》《སྣར་》,རྒྱུན།,,,,,,
,,1110,5,《པེ་》《སྣར་》,བུ། མངོན།,,,,,,
,,1111,6,《པེ་》《སྣར་》,འབྱུང་བ།,,,,,,
,627,1112,1,《པེ་》《སྣར་》,རྒྱུ།,,,,,,
,,1113,2,《པེ་》《སྣར་》,དཔའ།,,,,,,
,,1114,3,《པེ་》《སྣར་》,དཔའ།,,,,,,
,,1115,4,《པེ་》《སྣར་》,pསུ།,,,,,,
,,1116,5,《པེ་》《སྣར་》,འགགས།,,,,,,
,,1117,6,《པེ་》《སྣར་》,mལ།,,,,,,
,,1118,7,《སྣར་》,mལ།,,,,,,
,,1119,8,《པེ་》《སྣར་》,mདེ་ནི།,,,,,,
,,1120,9,《པེ་》《སྣར་》,འགགས།,,,,,,
,,1121,10,《པེ་》《སྣར་》,གྱི།,,,,,,
,,1122,11,《པེ་》《སྣར་》,ལས།,,,,,,
,628,1123,1,《པེ་》《སྣར་》,mདང་།,,,,,,
,,1124,2,《པེ་》《སྣར་》,pས་བོན་ལས།,,,,,,
,,1125,3,《པེ་》《སྣར་》,འཁྲུལ།,,,,,,
,629,1126,1,《པེ་》《སྣར་》,བརྟག,,,,,,
,,1127,2,《པེ་》《སྣར་》,བརྟག,,,,,,
,,1128,3,《པེ་》《སྣར་》,ལྟར།,,,,,,
,,1129,4,《པེ་》《སྣར་》,བསྐྱེད།,,,,,,
,,1130,5,《པེ་》《སྣར་》,མུ་ནུས་སོ།,,,,,,
,,1131,6,《པེ་》《སྣར་》,པར།,,,,,,
,630,1132,1,《པེ་》《སྣར་》,ཏེ།,,,,,,
,,1133,2,《པེ་》《སྣར་》,སྤངས་པ།,,,,,,
,,1134,3,《པེ་》《སྣར་》,mམ།,,,,,,
,,1135,4,《པེ་》《སྣར་》,mདང་།,,,,,,
,,1136,5,《སྣར་》,ཆུ།,,,,,,
,,1137,6,《པེ་》《སྣར་》,ན།,,,,,,
,,1138,7,《པེ་》《སྣར་》,pལ།,,,,,,
,,1139,8,《པེ་》《སྣར་》,ན།,,,,,,
,,1140,9,《པེ་》《སྣར་》,འགྱུར་བ།,,,,,,
,631,1141,1,《པེ་》《སྣར་》,mདེ།,,,,,,
,,1142,2,《པེ་》《སྣར་》,pདང་།,,,,,,
,,1143,3,《པེ་》《སྣར་》,འཚམས་།,,,,,,
,,1144,4,《པེ་》《སྣར་》,pམང་པོ།,,,,,,
,,1145,5,《སྣར་》,འཚམས།,,,,,,
,,1146,6,《པེ་》《སྣར་》,པའམ།,,,,,,
,,1147,7,《པེ་》《སྣར་》,བསྐྱེད།,,,,,,
,632,1148,1,《སྣར་》,པར།,,,,,,
,,1149,2,《སྣར་》,པས།,,,,,,
,,1150,3,《སྣར་》,བུ། ,,,,,,
,,1151,4,《པེ་》《སྣར་》,འགྲོ་བ།,,,,,,
,,1152,5,《པེ་》,mམ།,,,,,,
,633,1153,1,《པེ་》《སྣར་》,ཀྱིས།,,,,,,
,,1154,2,《པེ་》《སྣར་》,པས།,,,,,,
,,1155,3,《པེ་》《སྣར་》,རྒྱུན།,,,,,,
,,1156,4,《པེ་》《སྣར་》,འགྲོ་བ།,,,,,,
,,1157,5,《པེ་》《སྣར་》,pཡོངས་སུ་བཟུང་བས།,,,,,,
,,1158,6,《པེ་》《སྣར་》,mདེའི་ཕྱིར་སྟོང་པ་ཉིད་དང་།,,,,,,
,,1159,7,《པེ་》《སྣར་》,mརོ།,,,,,,
,634,1160,1,《པེ་》《སྣར་》,pགི།,,,,,,
,,1161,2,《པེ་》《སྣར་》,ཀྱི།,,,,,,
,,1162,3,《པེ་》,ནི།,,,,,,
,,1163,4,《པེ་》《སྣར་》,བ།,,,,,,
,,1164,5,《པེ་》《སྣར་》,mན།,,,,,,
,635,1165,1,《པེ་》《སྣར་》,ཞེན་པར།,,,,,,
,,1166,2,《པེ་》,mལ།,,,,,,
,,1167,3,《པེ་》《སྣར་》,གྱུར།,,,,,,
,,1168,4,《པེ་》《སྣར་》,ཡིན།,,,,,,
,,1169,5,《པེ་》《སྣར་》,བུ།,,,,,,
,636,1170,1,《པེ་》《སྣར་》,བསྐྱེད།,,,,,,
,,1171,2,《སྣར་》,mསྤྱོད་པར།,,,,,,
,,1172,3,《པེ་》《སྣར་》,བཙའ།,,,,,,
,,1173,4,《པེ་》《སྣར་》,mདུ།,,,,,,
,637,1174,1,《པེ་》《སྣར་》,པའི།,,,,,,
,,1175,2,《པེ་》《སྣར་》,བསྐྱེད།,,,,,,
,,1176,3,《པེ་》《སྣར་》,ད།,,,,,,
,,1177,4,《པེ་》《སྣར་》,ད།,,,,,,
,,1178,5,《པེ་》《སྣར་》,བསྐྱེད།,,,,,,
,,1179,6,《པེ་》《སྣར་》,སྒྲོགས།,,,,,,
,,1180,7,《པེ་》《སྣར་》,pཔ་ཉིད།,,,,,,
,638,1181,1,《པེ་》《སྣར་》,mབ།,,,,,,
,,1182,2,《པེ་》《སྣར་》,བརྟེན།,,,,,,
,,1183,3,《པེ་》《སྣར་》,mགི།,,,,,,
,,1184,4,《པེ་》《སྣར་》,ངོ་བོ་ཉིད་མེད་དོ།,,,,,,
,,1185,5,《པེ་》《སྣར་》,དེའི།,,,,,,
,,1186,6,《པེ་》《སྣར་》,pཉིད།,,,,,,
,639,1187,1,《པེ་》《སྣར་》,ཀྱིས།,,,,,,
,,1188,2,《པེ་》,mམ།,,,,,,
,,1189,3,《པེ་》《སྣར་》,ཀྱི།,,,,,,
,640,1190,1,《པེ་》《སྣར་》,པ།,,,,,,
,,1191,2,《སྣར་》,ལམ།,,,,,,
,,1192,3,《སྣར་》,སྨྱ།,,,,,,
,641,1193,1,《པེ་》《སྣར་》,སླུའི།,,,,,,
,,1194,2,《སྣར་》,དེ།,,,,,,
,,1195,3,《པེ་》《སྣར་》,གཟུང་ཞིག,,,,,,
,642,1196,1,《པེ་》《སྣར་》,པ་སྨྲས་པས།,,,,,,
,,1197,2,《པེ་》《སྣར་》,mལྟ།,,,,,,
,,1198,3,《པེ་》《སྣར་》,བོ།,,,,,,
,,1199,4,《པེ་》《སྣར་》,mདབུ་མ་རྩ་བའི་འགྲེལ་བ་བུད་ངྷ་པཱ་ལི་ཏ།,,,,,,
,,1200,5,《པེ་》《སྣར་》,ལྟག,,,,,,
,,1201,6,《པེ་》《སྣར་》,བརྩམ།,,,,,,
,,1202,7,《པེ་》《སྣར་》,བསྒོམ།,,,,,,
,643,1203,1,《པེ་》《སྣར་》,mལས།,,,,,,
,,1204,2,《པེ་》《སྣར་》,ཡིན།,,,,,,
,,1205,3,《སྣར་》,པར།,,,,,,
,644,1206,1,《པེ་》《སྣར་》,སོ་སོར།,,,,,,
