མཚན་བྱང་།,ཤོག་གྲངས།,1,མཆན་གྲངས།,པར་མ།,མཆན།,པར་གྲངས།,,,,,
,,2179,14,《པེ་》《སྣར་》,བཞག,,,,,,
,,2180,15,《པེ་》《སྣར་》,འགག,,,,,,
,,2181,16,《པེ་》《སྣར་》,mཔ་ནི་མ་འོངས།,,,,,,
,,2182,17,《པེ་》《སྣར་》,འགག,,,,,,
,,2183,18,《པེ་》《སྣར་》,mམ།,,,,,,
,1324,2184,1,《པེ་》《སྣར་》,འགག,,,,,,
,,2185,2,《པེ་》《སྣར་》,འགག,,,,,,
,,2186,3,《པེ་》《སྣར་》,ད་ཅིར།,,,,,,
,,2187,4,《པེ་》《སྣར་》,འགག,,,,,,
,,2188,5,《པེ་》《སྣར་》,འགག,,,,,,
,1325,2189,1,《པེ་》《སྣར་》,mམ།,,,,,,
,,2190,2,《པེ་》《སྣར་》,pརོ།།,,,,,,
,1326,2191,1,《པེ་》《སྣར་》,pརོ།།,,,,,,
,,2192,2,《པེ་》《སྣར་》,ཀྱི།,,,,,,
,,2193,3,《པེ་》《སྣར་》,རྗེ།,,,,,,
,1327,2194,1,《པེ་》《སྣར་》,mརོ།།,,,,,,
,,2195,2,《སྣར་》,བཞག,,,,,,
,,2196,3,《པེ་》《སྣར་》,mཔ།,,,,,,
,,2197,4,《པེ་》《སྣར་》,mབཞིན་ནམ།,,,,,,
,,2198,5,《པེ་》《སྣར་》,བསམ།,,,,,,
,,2199,6,《པེ་》《སྣར་》,བསྒྲུབ།,,,,,,
,1328,2200,1,《པེ་》《སྣར་》,mཔ།,,,,,,
,,2201,2,《པེ་》《སྣར་》,གཏོགས།,,,,,,
,,2202,3,《པེ་》《སྣར་》,ལྟར།,,,,,,
,,2203,4,《པེ་》《སྣར་》,pཡིན་པ།,,,,,,
,,2204,5,《པེ་》,བཞག་གོ།;《སྣར་》,བཞག,,,,,
,,2205,6,《པེ་》《སྣར་》,ཁོངས།,,,,,,
,1329,2206,1,《པེ་》《སྣར་》,mནི།,,,,,,
,,2207,2,《པེ་》《སྣར་》,mམེད།,,,,,,
,,2208,3,《པེ་》《སྣར་》,བ་ཡིན་པའི།,,,,,,
,,2209,4,《པེ་》《སྣར་》,pགིས།,,,,,,
,1330,2210,1,《པེ་》《སྣར་》,བཞག,,,,,,
,,2211,2,《པེ་》《སྣར་》,།།,,,,,,
,,2212,3,《པེ་》《སྣར་》,།། །།,,,,,,
,,2213,4,《པེ་》《སྣར་》,pངོ་བོ་ཉིད་ཀྱིས།,,,,,,
,,2214,5,《པེ་》《སྣར་》,གི།,,,,,,
,1331,2215,1,《པེ་》《སྣར་》,mདེ།,,,,,,
,,2216,2,《པེ་》《སྣར་》,pདེ།,,,,,,
,,2217,3,《པེ་》《སྣར་》,བགག,,,,,,
,,2218,4,《སྣར་》,འཁྲུལ།,,,,,,
,,2219,5,《པེ་》《སྣར་》,གྱིས།,,,,,,
,1332,2220,1,《པེ་》《སྣར་》,རྟེན།,,,,,,
,,2221,2,《པེ་》《སྣར་》,mདེ།,,,,,,
,1333,2222,1,《པེ་》《སྣར་》,mདེ།,,,,,,
,,2223,2,《པེ་》《སྣར་》,pཉིད།,,,,,,
,1334,2224,1,《པེ་》《སྣར་》,པ་ཉིད།,,,,,,
,,2225,2,《པེ་》《སྣར་》,mམ།,,,,,,
,,2226,3,《པེ་》《སྣར་》,ཏོ།།,,,,,,
,,2227,4,《པེ་》《སྣར་》,mཔ།,,,,,,
,,2228,5,《པེ་》《སྣར་》,གིས།,,,,,,
,,2229,6,《པེ་》,པ་དེ།;《སྣར་》,པ།,,,,,
,,2230,7,《པེ་》《སྣར་》,pནི།,,,,,,
,1335,2231,1,《པེ་》《སྣར་》,mདམ།,,,,,,
,,2232,2,《པེ་》《སྣར་》,pདུ།,,,,,,
,,2233,3,《པེ་》《སྣར་》,pལ།,,,,,,
,,2234,4,《སྣར་》,མེད།,,,,,,
,,2235,5,《པེ་》《སྣར་》,རོ།,,,,,,
,,2236,6,《སྣར་》,སྟན།,,,,,,
,,2237,7,《པེ་》《སྣར་》,རྒྱུན།,,,,,,
,,2238,8,《པེ་》《སྣར་》,mཡོད་པ་ཁོ་ན་ཡིན་ནོ་ཞེས།,,,,,,
,1336,2239,1,《པེ་》《སྣར་》,དེར་དེ།,,,,,,
,,2240,2,《པེ་》《སྣར་》,pན།,,,,,,
,,2241,3,《པེ་》《སྣར་》,mཔ།,,,,,,
,,2242,4,《པེ་》,གིས་གཞི།;《སྣར་》,གིས་བཞི།,,,,,
,1337,2243,1,《པེ་》《སྣར་》,ལས།,,,,,,
,,2244,2,《པེ་》《སྣར་》,བླངས།,,,,,,
,,2245,3,《པེ་》《སྣར་》,གྱི།,,,,,,
,,2246,4,《པེ་》《སྣར་》,གི།,,,,,,
,1338,2247,1,《པེ་》《སྣར་》,mདེ།,,,,,,
,,2248,2,《པེ་》《སྣར་》,འདོགས།,,,,,,
,,2249,3,《པེ་》《སྣར་》,ས།,,,,,,
,,2250,4,《པེ་》《སྣར་》,མི།,,,,,,
,,2251,5,《པེ་》《སྣར་》,ན།,,,,,,
,1339,2252,1,《པེ་》《སྣར་》,ཉིད་ཀྱི།,,,,,,
,,2253,2,《པེ་》《སྣར་》,པའི།,,,,,,
,,2254,3,《པེ་》《སྣར་》,mཔ།,,,,,,
,,2255,4,《པེ་》《སྣར་》,གིས།,,,,,,
,1340,2256,1,《པེ་》《སྣར་》,mཔོ།,,,,,,
,,2257,2,《པེ་》《སྣར་》,ཀྱི་ཟིལ་གྱི།,,,,,,
,,2258,3,《སྣར་》,བླང་བའི།,,,,,,
,,2259,4,《པེ་》《སྣར་》,གིས།,,,,,,
,,2260,5,《པེ་》《སྣར་》,ལུང་དུ།,,,,,,
,,2261,6,《པེ་》《སྣར་》,།། །།,,,,,,
,,2262,7,《པེ་》《སྣར་》,བརྐྱང་།,,,,,,
,1341,2263,1,《པེ་》《སྣར་》,སྤྱི་བོ།,,,,,,
,,2264,2,《སྣར་》,mམེད་པ་ཉིད།,,,,,,
,,2265,3,《པེ་》《སྣར་》,པར།,,,,,,
,,2266,4,《པེ་》《སྣར་》,mགི།,,,,,,
,,2267,5,《པེ་》《སྣར་》,བརྟག,,,,,,
,,2268,6,《པེ་》《སྣར་》,pལ།,,,,,,
,,2269,7,《པེ་》《སྣར་》,ལའང་།,,,,,,
,,2270,8,《སྣར་》,བསལ།,,,,,,
,,2271,9,《པེ་》《སྣར་》,གི།,,,,,,
,,2272,10,《པེ་》《སྣར་》,རྟོག,,,,,,
,1342,2273,1,《པེ་》《སྣར་》,དོ།,,,,,,
,,2274,2,《པེ་》《སྣར་》,བཟུང་།,,,,,,
,,2275,3,《པེ་》《སྣར་》,བསལ།,,,,,,
,,2276,4,《པེ་》《སྣར་》,རྟོག,,,,,,
,,2277,5,《པེ་》《སྣར་》,གིས།,,,,,,
,,2278,6,《པེ་》《སྣར་》,བཟུང་།,,,,,,
,,2279,7,《པེ་》《སྣར་》,རྒྱུ།,,,,,,
,,2280,8,《པེ་》《སྣར་》,བསམ།,,,,,,
,1343,2281,1,《པེ་》《སྣར་》,འཚེ།;《ཅོ་》,མཚོ།,,,,,
,,2282,2,《པེ་》《སྣར་》,པ།,,,,,,
,,2283,3,《པེ་》《སྣར་》,ཅན།,,,,,,
,1344,2284,1,《པེ་》《སྣར་》,པའི།,,,,,,
,,2285,2,《སྣར་》,པར།,,,,,,
,,2286,3,《པེ་》《སྣར་》,ཀྱི།,,,,,,
,,2287,4,《པེ་》《སྣར་》,སྟེ།,,,,,,
,,2288,5,《པེ་》《སྣར་》,mཁྱེད་ཀྱིས།,,,,,,
,,2289,6,《པེ་》《སྣར་》,རྟོག,,,,,,
,,2290,7,《པེ་》《སྣར་》,རྟོག,,,,,,
,1345,2291,1,《པེ་》《སྣར་》,རྟོག,,,,,,
,,2292,2,《པེ་》《སྣར་》,སྤོང་།,,,,,,
,,2293,3,《པེ་》《སྣར་》,རྟོག་པའི།,,,,,,
,,2294,4,《པེ་》《སྣར་》,རྟོག,,,,,,
,,2295,5,《པེ་》《སྣར་》,mརོ།,,,,,,
,,2296,6,《པེ་》《སྣར་》,པ།,,,,,,
,1346,2297,1,《ཅོ་》,དོ།,,,,,,
,,2298,2,《པེ་》《སྣར་》,pམཐའ།,,,,,,
,,2299,3,《པེ་》《སྣར་》,དེ།,,,,,,
,,2300,4,《སྣར་》,mམ།,,,,,,
,,2301,5,《པེ་》《སྣར་》,ལྟ།,,,,,,
,,2302,6,《པེ་》《སྣར་》,སྒྲུབ།,,,,,,
,,2303,7,《པེ་》《སྣར་》,mཐ།,,,,,,
,1347,2304,1,《པེ་》《སྣར་》,mཔ།,,,,,,
,,2305,2,《པེ་》《སྣར་》,mརོ།,,,,,,
,,2306,3,《པེ་》《སྣར་》,བཟུང་།,,,,,,
,,2307,4,《པེ་》《སྣར་》,mལ་རྣམ་པར།,,,,,,
,1348,2308,1,《པེ་》《སྣར་》,རྟོག,,,,,,
,,2309,2,《པེ་》《སྣར་》,ཀྱི།,,,,,,
,,2310,3,《པེ་》《སྣར་》,གིས།,,,,,,
,,2311,4,《པེ་》《སྣར་》,གྱི།,,,,,,
,1349,2312,1,《པེ་》《སྣར་》,འདི།,,,,,,
,,2313,2,《པེ་》《སྣར་》,བརྟག,,,,,,
,,2314,3,《པེ་》《སྣར་》,པ།,,,,,,
,,2315,4,《པེ་》《སྣར་》,བརྟག,,,,,,
,,2316,5,《སྣར་》,རྒྱུན་མི་ཏོགས།,,,,,,
,,2317,6,《པེ་》《སྣར་》,pཉིད།,,,,,,
,,2318,7,《པེ་》《སྣར་》,བརྟག,,,,,,
,,2319,8,《པེ་》《སྣར་》,mཔའི།,,,,,,
,1350,2320,1,《པེ་》《སྣར་》,ལ།,,,,,,
,,2321,2,《པེ་》《སྣར་》,mཔོ།,,,,,,
,,2322,3,《པེ་》《སྣར་》,པ།,,,,,,
,,2323,4,《སྣར་》,རྟག,,,,,,
,,2324,5,《པེ་》《སྣར་》,pསོང་བ་དང་མ།,,,,,,
,,2325,6,《པེ་》《སྣར་》,ལྟར།,,,,,,
,,2326,7,《པེ་》《སྣར་》,གྲུབ།,,,,,,
,1351,2327,1,《པེ་》《སྣར་》,རྟོག,,,,,,
,,2328,2,《པེ་》《སྣར་》,བརྗོད།,,,,,,
,,2329,3,《པེ་》《སྣར་》,ནི།,,,,,,
,,2330,4,《པེ་》《སྣར་》,དང་།,,,,,,
,,2331,5,《སྣར་》,mཔ།,,,,,,
,1352,2332,1,《པེ་》《སྣར་》,pམ་ཡིན་པ།,,,,,,
,,2333,2,《སྣར་》,རྟེན།,,,,,,
,,2334,3,《པེ་》《སྣར་》,པ།,,,,,,
,,2335,4,《པེ་》《སྣར་》,pལས།,,,,,,
,,2336,5,《པེ་》《སྣར་》,སྟེ།,,,,,,
,,2337,6,《པེ་》《སྣར་》,རྟེན།,,,,,,
,1353,2338,1,《པེ་》《སྣར་》,བདག,,,,,,
,1354,2339,1,《པེ་》《སྣར་》,ལས།,,,,,,
,,2340,2,《པེ་》《སྣར་》,ཀྱི།,,,,,,
,,2341,3,《པེ་》《སྣར་》,སྒྲུབ།,,,,,,
,,2342,4,《པེ་》《སྣར་》,པས།,,,,,,
,,2343,5,《ཅོ་》,གཟུངས་པའི།,,,,,,
,,2344,6,《པེ་》《སྣར་》,ཀྱི།,,,,,,
,,2345,7,《པེ་》《སྣར་》,ཏོ། །རྟེན།,,,,,,
,,2346,8,《པེ་》《སྣར་》,mའདི།,,,,,,
,,2347,9,《པེ་》《སྣར་》,ལྟར།,,,,,,
,,2348,10,《པེ་》《སྣར་》,བརྟག,,,,,,
,1355,2349,1,《པེ་》《སྣར་》,mཔ།,,,,,,
,,2350,2,《པེ་》《སྣར་》,པ།,,,,,,
,1356,2351,1,《པེ་》《སྣར་》,རྟེན།,,,,,,
,,2352,2,《པེ་》《སྣར་》,དང་འདྲ་བ།,,,,,,
,,2353,3,《སྣར་》,pཔ།,,,,,,
,,2354,4,《པེ་》《སྣར་》,བསྲེག,,,,,,
,,2355,5,《པེ་》《སྣར་》,pཉོན་མོངས་པ།,,,,,,
,,2356,6,《པེ་》《སྣར་》,mབའི་ཕྱིར།,,,,,,
,1357,2357,1,《པེ་》《སྣར་》,ལྔར།,,,,,,
,,2358,2,《པེ་》《སྣར་》,སྒྲུབ།,,,,,,
,,2359,3,《པེ་》《སྣར་》,བཟློག,,,,,,
,,2360,4,《པེ་》《སྣར་》,mཞིག,,,,,,
,,2361,5,《པེ་》《སྣར་》,mདང་།,,,,,,
,,2362,6,《པེ་》《སྣར་》,ནི་ཆགས།,,,,,,
,1359,2363,1,《པེ་》《སྣར་》,mལྟ་བུ།,,,,,,
,,2364,2,《པེ་》《སྣར་》,མ།,,,,,,
,,2365,3,《པེ་》《སྣར་》,mཕྱིར།,,,,,,
,,2366,4,《པེ་》《སྣར་》,mདེ།,,,,,,
,,2367,5,《པེ་》《སྣར་》,mམི་སྡུག་ཞེས་བྱ་བར་འགྱུར་བའོ།།,,,,,,
,,2368,6,《པེ་》《སྣར་》,ནི།,,,,,,
,,2369,7,《སྣར་》,དེའི།,,,,,,
,1360,2370,1,《པེ་》《སྣར་》,འགྱུར།,,,,,,
,,2371,2,《པེ་》《སྣར་》,mདེ་དག་བརྗོད་ན་སྐྱོན་ཡོད་པ་མ་ཡིན་པར་གྲུབ་ན།,,,,,,
,,2372,3,《པེ་》《སྣར་》,པ།,,,,,,
,,2373,4,《པེ་》《སྣར་》,pཀྱི་སྐྱོན།,,,,,,
,,2374,5,《པེ་》《སྣར་》,བསྒྲུབ།,,,,,,
,,2375,6,《པེ་》,བསྒྲུབ།;《སྣར་》,སྒྲུབ།,,,,,
,1361,2376,1,《པེ་》《སྣར་》,ཀྱི།,,,,,,
,,2377,2,《པེ་》《སྣར་》,ཀྱི།,,,,,,
,,2378,3,《པེ་》《སྣར་》,ཉིད།,,,,,,
,,2379,4,《པེ་》《སྣར་》,ཀྱི།,,,,,,
,,2380,5,《པེ་》《སྣར་》,ལ།,,,,,,
,1362,2381,1,《པེ་》《སྣར་》,mདེ་ཡང་ཕྱིན་ཅི་ལོག་ཉིད་ཡིན་ནོ།,,,,,,
,,2382,2,《སྣར་》,pཕྱིར།,,,,,,
,,2383,3,《པེ་》《སྣར་》,mཕྱིར།,,,,,,
,,2384,4,《པེ་》《སྣར་》,ཀྱིས།,,,,,,
,,2385,5,《པེ་》《སྣར་》,མི།,,,,,,
,,2386,6,《པེ་》《སྣར་》,ཀྱི་ཐོབ།,,,,,,
,1363,2387,1,《པེ་》《སྣར་》,ཏེ།,,,,,,
,,2388,2,《པེ་》《སྣར་》,དང་།,,,,,,
,1364,2389,1,《པེ་》《སྣར་》,གི།,,,,,,
,,2390,2,《པེ་》《སྣར་》,པ་ལ་རྟག་པ་དང་མི།,,,,,,
,,2391,3,《པེ་》《སྣར་》,pསྡུག་པ་དག་ལ། བདག་དང་བདེ་བ་དང་།,,,,,,
,,2392,4,《པེ་》《སྣར་》,བཟུང་།,,,,,,
,,2393,5,《པེ་》《སྣར་》,མ་ཡིན།,,,,,,
,,2394,6,《པེ་》《སྣར་》,གི།,,,,,,
,1365,2395,1,《པེ་》《སྣར་》,mདོན་དམ་པར།,,,,,,
,,2396,2,《པེ་》《སྣར་》,གཟུགས།,,,,,,
,,2397,3,《པེ་》《སྣར་》,ལ།,,,,,,
,,2398,4,《པེ་》《སྣར་》,mཕྱིན་ཅི་ལོག་གང་ལ་ལྟོས་ནས།,,,,,,
,,2399,5,《པེ་》《སྣར་》,pནི།,,,,,,
,,2400,6,《པེ་》《སྣར་》,ཡིན།,,,,,,
,,2401,7,《པེ་》《སྣར་》,mཡིན།,,,,,,
,1366,2402,1,《པེ་》《སྣར་》,mདེ་དག་དང་ལྡན་པ་ལ།,,,,,,
,,2403,2,《པེ་》《སྣར་》,mབ།,,,,,,
,1367,2404,1,《པེ་》《སྣར་》,བསལ།,,,,,,
,,2405,2,《པེ་》《སྣར་》,གྱི།,,,,,,
,,2406,3,《པེ་》《སྣར་》,འགག,,,,,,
,,2407,4,《པེ་》《སྣར་》,འགག,,,,,,
,,2408,5,《པེ་》《སྣར་》,པ་འགག,,,,,,
,,2409,6,《པེ་》《སྣར་》,རྟོག,,,,,,
,1368,2410,1,《པེ་》《སྣར་》,འགྱུར་བའམ།,,,,,,
,,2411,2,《པེ་》《སྣར་》,pནི།,,,,,,
,,2412,3,《པེ་》《སྣར་》,mནི།,,,,,,
,,2413,4,《པེ་》《སྣར་》,pམེད་པས།,,,,,,
,,2414,5,《པེ་》《སྣར་》,གྱི།,,,,,,
,1369,2415,1,《པེ་》《སྣར་》,སྒྲུབ།,,,,,,
,,2416,2,《པེ་》《སྣར་》,མིན།,,,,,,
,,2417,3,《པེ་》《སྣར་》,ནི།,,,,,,
,,2418,4,《པེ་》《སྣར་》,ཤཱ་ར་དྭཱ།,,,,,,
,,2419,5,《པེ་》《སྣར་》,དོ། །ཤཱ་ར་དྭཱ།,,,,,,
,1370,2420,1,《པེ་》《སྣར་》,pནི།,,,,,,
,,2421,2,《པེ་》《སྣར་》,དགོངས།,,,,,,
,,2422,3,《པེ་》《སྣར་》,དེ་ཀུན་འབྱུང་བ་ཡིན།,,,,,,
,,2423,4,《པེ་》《སྣར་》,pལམ་ཡང་དག་པའི།,,,,,,
,,2424,5,《པེ་》《སྣར་》,མ།,,,,,,
,1371,2425,1,《པེ་》《སྣར་》,བསྡེབ།,,,,,,
,,2426,2,《པེ་》《སྣར་》,mལ།,,,,,,
,,2427,3,《སྣར་》,ཀྱིས།,,,,,,
,,2428,4,《པེ་》《སྣར་》,འཇོག,,,,,,
,1372,2429,1,《པེ་》《སྣར་》,སྲེག,,,,,,
,,2430,2,《པེ་》《སྣར་》,རྟོག,,,,,,
,,2431,3,《པེ་》《སྣར་》,རྟོག,,,,,,
,,2432,4,《པེ་》《སྣར་》,སྟེ།,,,,,,
,,2433,5,《པེ་》《སྣར་》,སྤང་བར།,,,,,,
,,2434,6,《སྣར་》,mན།,,,,,,
,,2435,7,《པེ་》《སྣར་》,པ།,,,,,,
,1373,2436,1,《པེ་》《སྣར་》,mཔ།,,,,,,
,,2437,2,《སྣར་》,སྨྲ་བའི།,,,,,,
,,2438,3,《པེ་》《སྣར་》,བཟློག,,,,,,
,1374,2439,1,《པེ་》《སྣར་》,རྟོག,,,,,,
,,2440,2,《པེ་》《སྣར་》,ཀྱི།,,,,,,
,,2441,3,《པེ་》《སྣར་》,རྣམས་ཀྱི།,,,,,,
,,2442,4,《པེ་》《སྣར་》,pབྱིན།,,,,,,
,1375,2443,1,《པེ་》《སྣར་》,འཐུན།,,,,,,
,,2444,2,《པེ་》《སྣར་》,བསམ།,,,,,,
,,2445,3,《པེ་》《སྣར་》,བསྒོམ།,,,,,,
,,2446,4,《པེ་》《སྣར་》,པར།,,,,,,
,,2447,5,《པེ་》《སྣར་》,མོའི།,,,,,,
,,2448,6,《པེ་》《སྣར་》,pདེ།,,,,,,
,,2449,7,《པེ་》《སྣར་》,སྟོན།,,,,,,
,,2450,8,《པེ་》《སྣར་》,སྟེ།,,,,,,
,,2451,9,《པེ་》《སྣར་》,pདང་།,,,,,,
,1376,2452,1,《པེ་》《སྣར་》,བརྟག,,,,,,
,,2453,2,《པེ་》《སྣར་》,pའདི་ལྟར།,,,,,,
,1377,2454,1,《པེ་》《སྣར་》,གཟུང་།,,,,,,
,,2455,2,《པེ་》《སྣར་》,གཟུང་ཉེས་ནི།,,,,,,
,,2456,3,《པེ་》《སྣར་》,པས།,,,,,,
,,2457,4,《པེ་》《སྣར་》,པར།,,,,,,
,,2458,5,《པེ་》《སྣར་》,གི།,,,,,,
,1378,2459,1,《པེ་》《སྣར་》,བརྟག,,,,,,
,,2460,2,《པེ་》《སྣར་》,སྟོང་།,,,,,,
,,2461,3,《པེ་》《སྣར་》,pཀྱང་།,,,,,,
,,2462,4,《པེ་》《སྣར་》,བླའི།,,,,,,
,,2463,5,《པེ་》《སྣར་》,pངོ་།,,,,,,
,,2464,6,《པེ་》《སྣར་》,pཡང་།,,,,,,
,,2465,7,《པེ་》《སྣར་》,mམཐའ།,,,,,,
,1379,2466,1,《པེ་》《སྣར་》,pརྗེས།,,,,,,
,,2467,2,《པེ་》《སྣར་》,ན།,,,,,,
,,2468,3,《པེ་》《སྣར་》,ན།,,,,,,
,,2469,4,《པེ་》《སྣར་》,གི།,,,,,,
,,2470,5,《པེ་》《སྣར་》,འགྱུར་བ།,,,,,,
,,2471,6,《པེ་》《སྣར་》,འགྱུར་བ།,,,,,,
,1380,2472,1,《པེ་》《སྣར་》,པ།,,,,,,
,,2473,2,《སྣར་》,ལ།,,,,,,
,,2474,3,《པེ་》《སྣར་》,མི།,,,,,,
,,2475,4,《པེ་》《སྣར་》,པ།,,,,,,
,,2476,5,《སྣར་》,pདང་།,,,,,,
,1381,2477,1,《པེ་》《སྣར་》,རྟེན།,,,,,,
,,2478,2,《པེ་》《སྣར་》,pཔ།,,,,,,
,1382,2479,1,《པེ་》《སྣར་》,མི།,,,,,,
,,2480,2,《པེ་》《སྣར་》,ཁྱེད།,,,,,,
,,2481,3,《པེ་》《སྣར་》,ཀྱིས།,,,,,,
,,2482,4,《པེ་》《སྣར་》,པ།,,,,,,
,,2483,5,《པེ་》《སྣར་》,mཡང་།,,,,,,
,1383,2484,1,《པེ་》《སྣར་》,ལྟར།,,,,,,
,,2485,2,《པེ་》《སྣར་》,གིས།,,,,,,
,,2486,3,《པེ་》《སྣར་》,འགྱུར།,,,,,,
,1384,2487,1,《པེ་》《སྣར་》,པའི།,,,,,,
,,2488,2,《པེ་》《སྣར་》,ཀྱི།,,,,,,
,,2489,3,《པེ་》《སྣར་》,ཀྱི།,,,,,,
,,2490,4,《པེ་》《སྣར་》,mཡང་།,,,,,,
,,2491,5,《པེ་》《སྣར་》,གྱི།,,,,,,
,,2492,6,《པེ་》《སྣར་》,pདེ།,,,,,,
,1385,2493,1,《པེ་》《སྣར་》,མ་བསྒོམ།,,,,,,
,,2494,2,《པེ་》《སྣར་》,ཀྱི,,,,,,
,,2495,3,《པེ་》《སྣར་》,ལ།,,,,,,
,,2496,4,《པེ་》《སྣར་》,pཡང་།,,,,,,
,,2497,5,《པེ་》《སྣར་》,གཏོང་།,,,,,,
,,2498,6,《པེ་》《སྣར་》,ཐོབ།,,,,,,
,,2499,7,《པེ་》《སྣར་》,ཐོབ།,,,,,,
,,2500,8,《པེ་》《སྣར་》,ན།,,,,,,
,1386,2501,1,《སྣར་》,pཔ།,,,,,,
,,2502,2,《པེ་》《སྣར་》,mརྣམས།,,,,,,
,,2503,3,《པེ་》《སྣར་》,ཁྱོད།,,,,,,
,,2504,4,《པེ་》《སྣར་》,ཀྱི།,,,,,,
,,2505,5,《པེ་》《སྣར་》,ཀྱི།,,,,,,
,,2506,6,《པེ་》《སྣར་》,བཙལ།,,,,,,
,,2507,7,《པེ་》《སྣར་》,མཁའ།,,,,,,
,1387,2508,1,《པེ་》《སྣར་》,གསལ།,,,,,,
,,2509,2,《པེ་》《སྣར་》,བོ།,,,,,,
,,2510,3,《པེ་》《སྣར་》,བརྟག,,,,,,
,,2511,4,《པེ་》《སྣར་》,mམ།,,,,,,
,,2512,5,《པེ་》《སྣར་》,མ་ཡིན།,,,,,,
,,2513,6,《པེ་》《སྣར་》,པ།,,,,,,
,1388,2514,1,《པེ་》《སྣར་》,བརྩིགས།,,,,,,
,,2515,2,《པེ་》《སྣར་》,ཅིག,,,,,,
,,2516,3,《པེ་》《སྣར་》,ས།,,,,,,
,,2517,4,《པེ་》《སྣར་》,གཞོས།,,,,,,
,,2518,5,《པེ་》《སྣར་》,པ།,,,,,,
,,2519,6,《པེ་》《སྣར་》,བའང་མེད།,,,,,,
,1389,2520,1,《པེ་》《སྣར་》,རྟོགས།,,,,,,
,,2521,2,《པེ་》《སྣར་》,གྱིས།,,,,,,
,,2522,3,《པེ་》《སྣར་》,པའི།,,,,,,
,1390,2523,1,《པེ་》《སྣར་》,ཀྱི།,,,,,,
,,2524,2,《པེ་》《སྣར་》,བསྒོམ།,,,,,,
,,2525,3,《པེ་》《སྣར་》,མ།,,,,,,
,,2526,4,《པེ་》《སྣར་》,mདང་།,,,,,,
,,2527,5,《པེ་》《སྣར་》,འདས་པར།,,,,,,
,1391,2528,1,《པེ་》《སྣར་》,སྤངས་པས།,,,,,,
,,2529,2,《པེ་》《སྣར་》,འགགས།,,,,,,
,,2530,3,《པེ་》《སྣར་》,mལས།,,,,,,
,,2531,4,《པེ་》《སྣར་》,mཞེས་ཀྱང་གསུངས་སོ།།,,,,,,
,,2532,5,《པེ་》《སྣར་》,ཐོབ།,,,,,,
,,2533,6,《པེ་》《སྣར་》,ཐོབ།,,,,,,
,,2534,7,《པེ་》《སྣར་》,མི།,,,,,,
,1392,2535,1,《པེ་》《སྣར་》,རྟོག,,,,,,
,,2536,2,《པེ་》《སྣར་》,སྤངས་དང་འགགས།,,,,,,
,,2537,3,《པེ་》《སྣར་》,རྟོག,,,,,,
,,2538,4,《པེ་》《སྣར་》,སྤངས།,,,,,,
,,2539,5,《པེ་》《སྣར་》,སྤངས་པ།,,,,,,
,,2540,6,《པེ་》《སྣར་》,པར།,,,,,,
,,2541,7,《པེ་》《སྣར་》,ཐོབ།,,,,,,
,,2542,8,《པེ་》《སྣར་》,ཀྱིས།,,,,,,
,,2543,9,《པེ་》《སྣར་》,སྤངས།,,,,,,
,,2544,10,《པེ་》《སྣར་》,འགག,,,,,,
,1393,2545,1,《པེ་》《སྣར་》,བསྒྲུབ།,,,,,,
,,2546,2,《པེ་》《སྣར་》,pན།,,,,,,
,,2547,3,《པེ་》《སྣར་》,པ།,,,,,,
,,2548,4,《པེ་》《སྣར་》,འགག,,,,,,
,,2549,5,《པེ་》《སྣར་》,འཐོབ།,,,,,,
,,2550,6,《པེ་》《སྣར་》,རྗེས།,,,,,,
,,2551,7,《པེ་》《སྣར་》,རྗེས།,,,,,,
,,2552,8,《པེ་》《སྣར་》,བརྟགས།,,,,,,
,,2553,9,《པེ་》《སྣར་》,pལས།,,,,,,
,,2554,10,《པེ་》《སྣར་》,མིན།,,,,,,
,1394,2555,1,《པེ་》《སྣར་》,པ།,,,,,,
,1395,2556,1,《པེ་》《སྣར་》,mཐ།,,,,,,
,,2557,2,《པེ་》《སྣར་》,pལ།,,,,,,
,,2558,3,《པེ་》《སྣར་》,པ།,,,,,,
,,2559,4,《པེ་》,མྱ་ངན།;《སྣར་》,མྱང་།,,,,,
,,2560,5,《པེ་》《སྣར་》,རྟེན།,,,,,,
,1396,2561,1,《པེ་》《སྣར་》,སྒྱུར།,,,,,,
,,2562,2,《པེ་》《སྣར་》,བཞིན།,,,,,,
,,2563,3,《པེ་》《སྣར་》,དེའི།,,,,,,
,,2564,4,《པེ་》《སྣར་》,pལས།,,,,,,
,,2565,5,《པེ་》《སྣར་》,pཉིད།,,,,,,
,,2566,6,《པེ་》《སྣར་》,mའཁོར་བའི།,,,,,,
,,2567,7,《པེ་》《སྣར་》,པ།,,,,,,
,,2568,8,《སྣར་》,པོའི།,,,,,,
,,2569,9,《པེ་》《སྣར་》,mགཞན་དག་གིས་སྨྲས་པ།,,,,,,
,,2570,10,《པེ་》《སྣར་》,ན།,,,,,,
,1397,2571,1,《པེ་》《སྣར་》,སྟོང་།,,,,,,
,,2572,2,《པེ་》《སྣར་》,དཔག,,,,,,
,,2573,3,《པེ་》《སྣར་》,པར།,,,,,,
,,2574,4,《པེ་》《སྣར་》,གཉིས།,,,,,,
,,2575,5,《པེ་》《སྣར་》,mའཛིན་པའི།,,,,,,
,1398,2576,1,《པེ་》,pནོ།,,,,,,
