མཚན་བྱང་།,ཤོག་གྲངས།,1,མཆན་གྲངས།,པར་མ།,མཆན།,,,,,,
,,360,9,《པེ་》,pབྱ།,,,,,,
,,361,10,《པེ་》《སྣར་》,mདེ།,,,,,,
,,362,11,《པེ་》《སྣར་》,pའདི་ལྟར།,,,,,,
,403,363,1,《པེ་》《སྣར་》,ལང་།,,,,,,
,,364,2,《པེ་》《སྣར་》,བར།,,,,,,
,,365,3,《པེ་》《སྣར་》,mགཞན།,,,,,,
,,366,4,《པེ་》《སྣར་》,འགྱུར་བ།,,,,,,
,,367,5,《པེ་》《སྣར་》,pདུ།,,,,,,
,404,368,1,《པེ་》,mམ་ཡིན་ཏེ།,,,,,,
,,369,2,《པེ་》《སྣར་》,mདུ།,,,,,,
,,370,3,《སྣར་》,mདུ།,,,,,,
,,371,4,《པེ་》《སྣར་》,mམ།,,,,,,
,405,372,1,《པེ་》《སྣར་》,mཆོས་ཅན་གྱི་…...ཞིག་ལ་བརྟེན་ནས།,,,,,,
,,373,2,《པེ་》《སྣར་》,mགཞན།,,,,,,
,,374,3,《པེ་》,mགཞན།,,,,,,
,,375,4,《པེ་》《སྣར་》,བཟང་།,,,,,,
,,376,5,《པེ་》《སྣར་》,mཔ།,,,,,,
,,377,6,《པེ་》《སྣར་》,གོང་།,,,,,,
,406,378,1,《པེ་》《སྣར་》,mདེ།,,,,,,
,,379,2,《པེ་》《སྣར་》,mརོ།,,,,,,
,,380,3,《པེ་》《སྣར་》,mརོ།,,,,,,
,,381,4,《པེ་》《སྣར་》,ལན།,,,,,,
,,382,5,《པེ་》《སྣར་》,བཟང་སྟེ།,,,,,,
,,383,6,《པེ་》《སྣར་》,པའི།,,,,,,
,,384,7,《པེ་》《སྣར་》,mཡོད་ན་གང་གིས་དེ་དག,,,,,,
,,385,8,《པེ་》《སྣར་》,mབསྐྱེད་པར་བྱ་བར་འགྱུར་བ།,,,,,,
,,386,9,《པེ་》《སྣར་》,གཟུང་།,,,,,,
,407,387,1,《སྣར་》,དེ།,,,,,,
,,388,2,《པེ་》《སྣར་》,mཔ།,,,,,,
,,389,3,《པེ་》《སྣར་》,གྱིས།,,,,,,
,,390,4,《པེ་》《སྣར་》,པ།,,,,,,
,,391,5,《པེ་》,པར།,,,,,,
,,392,6,《པེ་》《སྣར་》,mབསྐྱེད་པར་བྱ་བ་ཉིད་ཡིན་ན་ཐམས་ཅད།,,,,,,
,,393,7,《སྣར་》,བསྒྲུབས།,,,,,,
,408,394,1,《པེ་》《སྣར་》,སྒྲུབ།,,,,,,
,,395,2,《སྣར་》,དག,,,,,,
,,396,3,《སྣར་》,བསྒྲུབ།,,,,,,
,,397,4,《པེ་》《སྣར་》,ཉིད།,,,,,,
,,398,5,《ཅོ་》,གྱིས།,,,,,,
,409,399,1,《པེ་》《སྣར་》,pན།,,,,,,
,,400,2,《པེ་》《སྣར་》,གཟུང་།,,,,,,
,,401,3,《པེ་》《སྣར་》,ཀླན།,,,,,,
,,402,4,《པེ་》,mཡང་།,,,,,,
,,403,5,《པེ་》《སྣར་》,pཇི།,,,,,,
,,404,6,《པེ་》《སྣར་》,པ།,,,,,,
,410,405,1,《པེ་》《སྣར་》,mཕྱིར།,,,,,,
,,406,2,《པེ་》《སྣར་》,པ།,,,,,,
,,407,3,《པེ་》《སྣར་》,mརོ།,,,,,,
,,408,4,《པེ་》《སྣར་》,mནུས་པ་ནི།,,,,,,
,,409,5,《པེ་》《སྣར་》,mདེའི་ཚེའི་སྒྲུབ་པར་བྱེད་པ།,,,,,,
