མཚན་བྱང་།,ཤོག་གྲངས།,1,མཆན་གྲངས།,པར་མ།,མཆན།,,,,,,
,,345,3,《པེ་》,pདེ་བཞིན་གཤེགས་པའི་སྟོབས་བཅུ་དང་། མི་འཇིགས་པ་བཞི་དང་། སོ་སོ་ཡང་དག་པར་རིགས་པ་དང་། ;《སྣར་》,pདེ་བཞིན་གཤེགས་པའི་སྟོབས་ ་་་་་་ སོ་སོ་ཡང་དག་པར་རིག་པ་བཞི་དང་།,,,,,
,123,346,1,《པེ་》《སྣར་》,པའི།,,,,,,
,,347,2,《པེ་》《སྣར་》,mགྱི་ལྷ།,,,,,,
,124,348,1,《པེ་》《སྣར་》,pམ།,,,,,,
,,349,2,《པེ་》《སྣར་》,ཡིན་ནོ།,,,,,,
,,350,3,《སྣར་》,དྲག,,,,,,
,125,351,1,《པེ་》,འཇིས།,,,,,,
,,352,2,《པེ་》《སྣར་》,mདེ་བཞིན་གཤེགས་པའི་སྟོབས་བཅུ་རྣམས་དང་།,,,,,,
,,353,3,《སྣར་》,བསྒྲུབ།,,,,,,
,,354,4,《པེ་》《སྣར་》,།། །།,,,,,,
,127,355,1,《སྣར་》,ས།,,,,,,
,128,356,1,《པེ་》《སྣར་》,mཞེས་བརྗོད་པར་བྱའོ།,,,,,,
,,357,2,《པེ་》《སྣར་》,mདག,,,,,,
,,358,3,《པེ་》《སྣར་》,ནས།,,,,,,
,,359,4,《པེ་》《སྣར་》,mཞེས་བྱ་བའམ་མི་བརྩོན།,,,,,,
,,360,5,《པེ་》《སྣར་》,pཡང་།,,,,,,
,,361,6,《པེ་》《སྣར་》,mལ།,,,,,,
,129,362,1,《པེ་》《སྣར་》,pབྱ་བར།,,,,,,
,,363,2,《སྣར་》,mབྱ་བར།,,,,,,
,,364,3,《པེ་》《སྣར་》,mཆོས།,,,,,,
,130,365,1,《སྣར་》,mཔ།,,,,,,
,,366,2,《པེ་》《སྣར་》,བྱེད་དོ།,,,,,,
,,367,3,《སྣར་》,mཔ།,,,,,,
,,368,4,《སྣར་》,pཔ།,,,,,,
,,369,5,《པེ་》《སྣར་》,pལ།,,,,,,
,,370,6,《པེ་》《སྣར་》,pལ།,,,,,,
,,371,7,《པེ་》《སྣར་》,།། །།,,,,,,
,131,372,1,《པེ་》,དང་།,,,,,,
,,373,2,《པེ་》《སྣར་》《ཅོ་》,pདོ།,,,,,,
,132,374,1,《སྣར་》,འདོག,,,,,,
,,375,2,《པེ་》《སྣར་》,།། །།,,,,,,
,,376,3,《པེ་》《སྣར་》,mལྟར།,,,,,,
,,377,4,《སྣར་》,mངོ་།,,,,,,
,133,378,1,《པེ་》《སྣར་》,mངོ་།,,,,,,
,,379,2,《པེ་》《སྣར་》,mངོ་།,,,,,,
,,380,3,《སྣར་》,pངོ་།,,,,,,
,134,381,1,《པེ་》《སྣར་》,mངོ་།,,,,,,
,,382,2,《པེ་》,mབ་ནས།,,,,,,
,135,383,1,《པེ་》《སྣར་》,མཐས།,,,,,,
,,384,2,《པེ་》《སྣར་》,pཀྱང་།,,,,,,
,136,385,1,《པེ་》《སྣར་》,མཐས།,,,,,,
,137,386,1,《པེ་》《སྣར་》《ཅོ་》,pལ།,,,,,,
,,387,2,《པེ་》《སྣར་》,བར།,,,,,,
,138,388,1,《པེ་》《སྣར་》,དོ།།,,,,,,
,,389,2,《པེ་》《སྣར་》,དོ།།,,,,,,
,,390,3,《པེ་》《སྣར་》,།། །།,,,,,,
,139,391,1,《པེ་》《སྣར་》,mལ།,,,,,,
,142,392,1,《པེ་》《སྣར་》,pབཅོ་བརྒྱད།,,,,,,
,,393,2,《པེ་》《སྣར་》,pཉིད།,,,,,,
,143,394,1,《པེ་》《སྣར་》,pཉིད།,,,,,,
