མཚན་བྱང་།,ཤོག་གྲངས།,1,མཆན་གྲངས། ,པར་མ།,མཆན།,
,823,398,1,《པེ་》《སྣར་》,mམོ།,
,,399,2,《པེ་》《སྣར་》,བལྟོས།,
,,400,3,《པེ་》《སྣར་》,mརྣམ་པ།,
,,401,4,《པེ་》《སྣར་》,སྒྲུབ།,
,,402,5,《པེ་》《སྣར་》,རྔུལ།,《ཅོ་》,ཚུལ།
,,403,6,《སྣར་》,གིས།,
,,404,7,《པེ་》《སྣར་》,མོ།,
,,405,8,《པེ་》《སྣར་》,སློངས།,
,,406,9,《པེ་》《སྣར་》,mརྣམ་པ།,
,,407,10,《པེ་》《སྣར་》,པས།,
,,408,11,《པེ་》《སྣར་》,pནམ།,
,,409,12,《སྣར་》,བལྟ།,
,,410,13,《པེ་》《སྣར་》,པའི།,
,824,411,1,《པེ་》《སྣར་》,བསོག,
,,412,2,《པེ་》《སྣར་》,བསལ།,
,,413,3,《པེ་》《སྣར་》,སློངས།,
,,414,4,《སྣར་》,pཅན།,
,,415,5,《པེ་》《སྣར་》,སློངས་མོ་པ།,
,,416,6,《པེ་》《སྣར་》,སློངས།,
,825,417,1,《པེ་》《སྣར་》,mཤོག,
,,418,2,《པེ་》《སྣར་》,སློངས།,
,,419,3,《པེ་》《སྣར་》,བའི།,
,,420,4,《པེ་》《སྣར་》,བརྗོད།,
,,421,5,《པེ་》《སྣར་》,བརྗོད།,
,,422,6,《པེ་》《སྣར་》,སློངས།,
,,423,7,《པེ་》《སྣར་》,བདོག,
,,424,8,《སྣར་》,བཤད།,
,,425,9,《པེ་》《སྣར་》,mརྣམ་པ།,
,,426,10,《པེ་》《སྣར་》,སློངས།,
,,427,11,《པེ་》《སྣར་》,mསྦྱིན་པར་བྱ་…..དག་པ་དང་།,
,826,428,1,《སྣར་》,བཟུང་།,
,,429,2,《པེ་》《སྣར་》,pདུ།,
,,430,3,《པེ་》《སྣར་》,ལས།,
,,431,4,《པེ་》《སྣར་》,སློངས།,
,,432,5,《པེ་》《སྣར་》,བྱའི།,
,,433,6,《པེ་》《སྣར་》,སློངས།,
,,434,7,《པེ་》《སྣར་》,ཏུ།,
,,435,8,《པེ་》《སྣར་》,mདག,
,,436,9,《པེ་》《སྣར་》,mསྦྱིན་པ།,
,,437,10,《པེ་》《སྣར་》,mཚེ།,
,,438,11,《པེ་》《སྣར་》,པ་སྟེ།,
,827,439,1,《པེ་》《སྣར་》,ཇི།,
,,440,2,《པེ་》《སྣར་》,སློངས།,
,,441,3,《པེ་》《སྣར་》,mདུ།,
,,442,4,《པེ་》《སྣར་》,mལེགས་པར་སྤྱད་པ་སྤྱོད་པ་རྣམས་དང་།,
,,443,5,《པེ་》《སྣར་》,pབ།,
,,444,6,《པེ་》《སྣར་》,mསྦྱིན་པ།,
,,445,7,《སྣར་》,བྱ་བའི།,
,828,446,1,《པེ་》《སྣར་》,mཔོ།,
,,447,2,《པེ་》《སྣར་》,བཀབ།,
,829,448,1,《པེ་》《སྣར་》,mཔ།,
,,449,2,《པེ་》《སྣར་》,སློངས།,
,,450,3,《པེ་》《སྣར་》,བ།,
,,451,4,《པེ་》《སྣར་》,སློངས།,
,,452,5,《པེ་》,mརྫོགས་པ་ལས་ཡོངས་སུ།,
,,453,6,《པེ་》《སྣར་》,གྱིས།,
,,454,7,《པེ་》《སྣར་》,དེ་ལ།,
,830,455,1,《པེ་》《སྣར་》,བརྟགས།,
,,456,2,《པེ་》《སྣར་》,བརྟག་པས།,
,,457,3,《པེ་》《སྣར་》,བསོགས།,
,,458,4,《པེ་》《སྣར་》,བསོགས།,
,,459,5,《པེ་》《སྣར་》,pཡང་།,
,,460,6,《པེ་》《སྣར་》,pཡང་།,
,,461,7,《ཅོ་》,པར།,
,831,462,1,《པེ་》《སྣར་》,སློངས།,
,,463,2,《པེ་》《སྣར་》,གཞུགས།,
,,464,3,《པེ་》《སྣར་》,mགྱི།,
,,465,4,《པེ་》《སྣར་》,མཐོ་བཙམ།,
,,466,5,《པེ་》《སྣར་》,བརྟགས།,
,,467,6,《པེ་》《སྣར་》,ལམ།,
