མཚན་བྱང།,ཤོག་གྲངས།,1,མཆན་གྲངས།,པར་མ།,མཆན།,,,,,,
,,199,2,《པེ་》《སྣར་》,ཀྱི།,,
,,200,3,《པེ་》《སྣར་》,པོར།,,
,,201,4,《པེ་》《སྣར་》,གྱི།,,
,,202,5,《པེ་》《སྣར་》,pཔ།,,
,,203,6,《པེ་》《སྣར་》,བར།,,
,,204,7,《པེ་》《སྣར་》,ཀྱི།,,
,,205,8,《སྣར་》,བཞིའི།,,
,,206,9,《པེ་》《སྣར་》,པ།,,
,,207,10,《པེ་》《སྣར་》,།། །།,,
,,208,11,《པེ་》《སྣར་》,ཤུདྷ།,,
,,209,12,《པེ་》《སྣར་》,བ།,,
,78,210,1,《པེ་》《སྣར་》,བེནྟྲ།,,
,,211,2,《པེ་》《སྣར་》,ཙ།,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
