མཚན་བྱང་།,ཤོག་གྲངས།,1,མཆན་གྲངས།,པར་མ།,མཆན།,,,,,,
,473,263,1,《པེ་》《སྣར་》,འཚོལ།,,,,,,
,,264,2,《པེ་》《སྣར་》《ཅོ་》,དགོས།,,,,,,
,,265,3,《པེ་》《སྣར་》,mཆེ་བ་དང་། ལོངས་སྤྱོད།,,,,,,
,,266,4,《པེ་》《སྣར་》,ཀྱི།,,,,,,
,,267,5,《པེ་》《སྣར་》,བརྩལ།,,,,,,
,474,268,1,《པེ་》《སྣར་》,སྐྲག,,,,,,
,,269,2,《པེ་》《སྣར་》,ཉམས།,,,,,,
,,270,3,《པེ་》《སྣར་》,རྩྭས།,,,,,,
,,271,4,《པེ་》《སྣར་》,བརྩལ།,,,,,,
,,272,5,《པེ་》《སྣར་》,ཉམས།,,,,,,
,,273,6,《པེ་》《སྣར་》,mང་།,,,,,,
,,274,7,《པེ་》《སྣར་》,བསྟན།,,,,,,
,,275,8,《པེ་》《སྣར་》,གྱི།,,,,,,
,,276,9,《པེ་》《སྣར་》,mཁྱིམ་པ།,,,,,,
,,277,10,《པེ་》《སྣར་》,ཀྱི།,,,,,,
,,278,11,《པེ་》《སྣར་》,པ།,,,,,,
,,279,12,《པེ་》《སྣར་》,mཚོལ་གྱི་མི་མཐུན་པས།,,,,,,
,,280,13,《པེ་》《སྣར་》,ཚོལ་བ་ཡིན་གྱི་ལོག་པས་ཚོལ།,,,,,,
,,281,14,《པེ་》《སྣར་》,ཀྱི།,,,,,,
,,282,15,《པེ་》《སྣར་》,pདང་།,,,,,,
,475,283,1,《པེ་》《སྣར་》,དེ།,,,,,,
,,284,2,《པེ་》《སྣར་》,mདང་།,,,,,,
,,285,3,《པེ་》《སྣར་》,mདུ།,,,,,,
,,286,4,《པེ་》《སྣར་》,གན།,,,,,,
,476,287,1,《པེ་》《སྣར་》,མའི།,,,,,,
,,288,2,《པེ་》《སྣར་》,pམི།,,,,,,
,,289,3,《པེ་》《སྣར་》,pའདི།,,,,,,
,,290,4,《པེ་》《སྣར་》,བསྐྱེད།,,,,,,
,,291,5,《པེ་》《སྣར་》,དམ།,,,,,,
,,292,6,《པེ་》《སྣར་》,ལྷུང་།,,,,,,
,,293,7,《སྣར་》,གཟུང་།,,,,,,
,,294,8,《པེ་》《སྣར་》,གླུབས།,,,,,,
,,295,9,《པེ་》《སྣར་》《ཅོ་》,སྦྱོར།,,,,,,
,477,296,1,《པེ་》《སྣར་》,ཀྱིས།,,,,,,
,,297,2,《པེ་》《སྣར་》,བསྒྲོད།,,,,,,
,,298,3,《པེ་》《སྣར་》,ས་ལའི།,,,,,,
,,299,4,《པེ་》《སྣར་》,སྦྱོང་།,,,,,,
,,300,5,《པེ་》《སྣར་》,པས།,,,,,,
,,301,6,《པེ་》《སྣར་》,བརྩོག,,,,,,
,,302,7,《པེ་》《སྣར་》,རྣམ།,,,,,,
,,303,8,《པེ་》《སྣར་》,mསྨད་པར་འོས་པ།,,,,,,
,,304,9,《པེ་》《སྣར་》,པོ།,,,,,,
,,305,10,《པེ་》《སྣར་》,མཁོལ།,,,,,,
,,306,11,《པེ་》《སྣར་》,སྣག་དང་།ཤ,,,,,,
,,307,12,《པེ་》《སྣར་》,mམ།,,,,,,
,478,308,1,《པེ་》《སྣར་》,མ་རི།;《ཅོ་》,མའི།,,,,,
,,309,2,《པེ་》《སྣར་》,སྐྱེད་པ།,,,,,,
,,310,3,《པེ་》《སྣར་》,སྩལ།,,,,,,
,,311,4,《པེ་》《སྣར་》,pབ།,,,,,,
,,312,5,《པེ་》,ཛམྦུ།,,,,,,
,,313,6,《པེ་》《སྣར་》,pང་།,,,,,,
,,314,7,《པེ་》《སྣར་》,mགང་།,,,,,,
,,315,8,《པེ་》《སྣར་》,pཡང་།,,,,,,
,479,316,1,《པེ་》,བཏབས།,,,,,,
,,317,2,《པེ་》《སྣར་》,mལ།,,,,,,
,,318,3,《སྣར་》,ཕྱི།,,,,,,
,,319,4,《པེ་》《སྣར་》,བ་སྟེན་པར་བྱེད།,,,,,,
,,320,5,《པེ་》《སྣར་》,ལྟུང་།,,,,,,
,,321,6,《པེ་》《སྣར་》,འདི།,,,,,,
,,322,7,《པེ་》《སྣར་》,རྟོག,,,,,,
,,323,8,《པེ་》《སྣར་》,ན།,,,,,,
,,324,9,《པེ་》《སྣར་》,པའི།,,,,,,
,,325,10,《པེ་》《སྣར་》,བསྒྲུབ།,,,,,,
,,326,11,《པེ་》《སྣར་》,mཔ།,,,,,,
